Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
demo,Chrome 84.0.4147.135,,,2020-08-25 17:37:01,2020-08-25 17:49:11,12m - 10.035s,INCOMPLETE
,,,,,,,
Test Cases/FAQ/botCreation_Test,Chrome 84.0.4147.135,TestCase Agenda: To test faq bot creation,,2020-08-25 17:37:47,2020-08-25 17:38:14,26.669s,FAILED
"platform.Method.clickOnElement(findTestObject(""Button/createBot""))",Chrome 84.0.4147.135,,,2020-08-25 17:37:48,2020-08-25 17:37:51,3.101s,PASSED
"sendKeys(findTestObject(""Input/botName""), nameOfTheBot)",Chrome 84.0.4147.135,,,2020-08-25 17:37:51,2020-08-25 17:37:54,2.873s,PASSED
"platform.Method.clickOnElement(findTestObject(""Toggle/feedback""))",Chrome 84.0.4147.135,,,2020-08-25 17:37:54,2020-08-25 17:37:57,2.351s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/done""))",Chrome 84.0.4147.135,,,2020-08-25 17:37:57,2020-08-25 17:37:59,2.343s,PASSED
"waitForElementVisible(findTestObject(""Generic/articleState""), 60, OPTIONAL)",Chrome 84.0.4147.135,,,2020-08-25 17:37:59,2020-08-25 17:38:08,9.205s,PASSED
"verifyElementText(findTestObject(""Generic/articleState""), "" Trained "", STOP_ON_FAILURE)",Chrome 84.0.4147.135,,,2020-08-25 17:38:08,2020-08-25 17:38:14,5.850s,FAILED
,,,,,,,
Test Cases/FAQ/botSideOptionsNavigation_Test,Chrome 84.0.4147.135,TestCase Agenda: To navigate module within a FAQ bot,,2020-08-25 17:38:14,2020-08-25 17:38:56,41.677s,FAILED
"platform.Method.clickOnElement(findTestObject(""ICONS/sidebarSettings""))",Chrome 84.0.4147.135,,,2020-08-25 17:38:15,2020-08-25 17:38:19,3.827s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Bot configuration""]), 10, STOP_ON_FAILURE)",Chrome 84.0.4147.135,,,2020-08-25 17:38:19,2020-08-25 17:38:20,1.297s,PASSED
