Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
ROUTER_SSO,Chrome 85.0.4183.83,,,2020-09-04 17:29:56,2020-09-04 17:38:50,8m - 53.443s,INCOMPLETE
,,,,,,,
Test Cases/Routerbot/botCreation_Test,Chrome 85.0.4183.83,"TestCase Agenda: Verify if a user(Admin) can successfully create a router bot

Step 1: Navigate to bot type
Step 2: Click on create bot button and fill in details
Step 3: Click on done button to complete creation process",,2020-09-04 17:31:02,2020-09-04 17:32:42,1m - 39.341s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Router bots""]))",Chrome 85.0.4183.83,,,2020-09-04 17:31:03,2020-09-04 17:31:07,3.670s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/createBot""))",Chrome 85.0.4183.83,,,2020-09-04 17:31:07,2020-09-04 17:31:13,5.662s,PASSED
"sendKeys(findTestObject(""Input/botName""), nameOfTheBot)",Chrome 85.0.4183.83,,,2020-09-04 17:31:13,2020-09-04 17:31:16,3.831s,PASSED
"platform.Method.clickOnElement(findTestObject(""GenericII/smartContinueBtn""))",Chrome 85.0.4183.83,,,2020-09-04 17:31:16,2020-09-04 17:31:20,3.872s,PASSED
"platform.Method.clickOnElement(findTestObject(""NewRepo/labelForChildBot""))",Chrome 85.0.4183.83,,,2020-09-04 17:31:20,2020-09-04 17:31:23,3.019s,PASSED
"index = platform.Method.getIndexFromTheList(findTestObject(""NewRepo/listOfChildBots""), childBotName)",Chrome 85.0.4183.83,,,2020-09-04 17:31:23,2020-09-04 17:31:44,20.999s,PASSED
"platform.Method.clickOnElement(findTestObject(""NewRepo/childBotCheckbox"", [""index"":index]))",Chrome 85.0.4183.83,,,2020-09-04 17:31:44,2020-09-04 17:31:47,2.585s,PASSED
"newIndex = platform.Method.getIndexFromTheList(findTestObject(""NewRepo/listOfChildBots""), childBotName2)",Chrome 85.0.4183.83,,,2020-09-04 17:31:47,2020-09-04 17:32:32,44.927s,PASSED
"platform.Method.clickOnElement(findTestObject(""NewRepo/childBotCheckbox"", [""index"":newIndex]))",Chrome 85.0.4183.83,,,2020-09-04 17:32:32,2020-09-04 17:32:34,2.457s,PASSED
"platform.Method.clickOnElement(findTestObject(""Toggle/feedback""))",Chrome 85.0.4183.83,,,2020-09-04 17:32:34,2020-09-04 17:32:37,2.367s,PASSED
"platform.Method.clickOnElement(findTestObject(""GenericII/smartContinueBtn""))",Chrome 85.0.4183.83,,,2020-09-04 17:32:37,2020-09-04 17:32:39,2.496s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/done""))",Chrome 85.0.4183.83,,,2020-09-04 17:32:39,2020-09-04 17:32:42,2.632s,PASSED
,,,,,,,
Test Cases/Routerbot/sideOptionsNavigation_Test,Chrome 85.0.4183.83,TestCase Agenda: Verify if all side bar navigation is possible,,2020-09-04 17:32:42,2020-09-04 17:33:22,40.396s,PASSED
"waitForElementVisible(findTestObject(""ICONS/sidebarSettings""), 20, STOP_ON_FAILURE)",Chrome 85.0.4183.83,,,2020-09-04 17:32:43,2020-09-04 17:32:54,10.798s,PASSED
"platform.Method.clickOnElement(findTestObject(""ICONS/sidebarSettings""))",Chrome 85.0.4183.83,,,2020-09-04 17:32:54,2020-09-04 17:32:57,2.371s,PASSED
"verifyTextPresent(""Bot configuration"", false, STOP_ON_FAILURE)",Chrome 85.0.4183.83,,,2020-09-04 17:32:57,2020-09-04 17:33:00,3.409s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/nlp""))",Chrome 85.0.4183.83,,,2020-09-04 17:33:00,2020-09-04 17:33:04,3.865s,PASSED
delay(1),Chrome 85.0.4183.83,,,2020-09-04 17:33:04,2020-09-04 17:33:05,1.075s,PASSED
"verifyTextPresent(""Input recognition"", false, STOP_ON_FAILURE)",Chrome 85.0.4183.83,,,2020-09-04 17:33:05,2020-09-04 17:33:08,2.857s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/logic""))",Chrome 85.0.4183.83,,,2020-09-04 17:33:08,2020-09-04 17:33:10,2.304s,PASSED
delay(1),Chrome 85.0.4183.83,,,2020-09-04 17:33:10,2020-09-04 17:33:11,1.015s,PASSED
"verifyTextPresent(""Logic"", false, STOP_ON_FAILURE)",Chrome 85.0.4183.83,,,2020-09-04 17:33:11,2020-09-04 17:33:14,3.087s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/session""))",Chrome 85.0.4183.83,,,2020-09-04 17:33:14,2020-09-04 17:33:17,2.831s,PASSED
delay(1),Chrome 85.0.4183.83,,,2020-09-04 17:33:17,2020-09-04 17:33:18,1.020s,PASSED
"verifyTextPresent(""Conversations"", false, STOP_ON_FAILURE)",Chrome 85.0.4183.83,,,2020-09-04 17:33:18,2020-09-04 17:33:22,4.229s,PASSED
,,,,,,,
Test Cases/Routerbot/nlpConceptCreation_Test,Chrome 85.0.4183.83,TestCase Agenda: To add module and create concept on a router bot,,2020-09-04 17:33:22,2020-09-04 17:34:25,1m - 3.160s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/nlp""))",Chrome 85.0.4183.83,,,2020-09-04 17:33:26,2020-09-04 17:33:29,2.715s,PASSED
platform.NLP.addCustom_NER(),Chrome 85.0.4183.83,,,2020-09-04 17:33:29,2020-09-04 17:33:42,13.102s,PASSED
"platform.NLP.createConcept(conceptName, fileName)",Chrome 85.0.4183.83,,,2020-09-04 17:33:42,2020-09-04 17:33:59,16.501s,PASSED
"platform.Method.clickOnElement(findTestObject(""NewRepo/conceptBackBtn""))",Chrome 85.0.4183.83,,,2020-09-04 17:33:59,2020-09-04 17:34:01,2.579s,PASSED
"verifyTextPresent(conceptName, false, STOP_ON_FAILURE)",Chrome 85.0.4183.83,,,2020-09-04 17:34:01,2020-09-04 17:34:04,2.789s,PASSED
"platform.NLP.createConcept(conceptName2, fileName2)",Chrome 85.0.4183.83,,,2020-09-04 17:34:04,2020-09-04 17:34:20,16.119s,PASSED
"platform.Method.clickOnElement(findTestObject(""NewRepo/conceptBackBtn""))",Chrome 85.0.4183.83,,,2020-09-04 17:34:20,2020-09-04 17:34:23,2.627s,PASSED
"verifyTextPresent(conceptName2, false, STOP_ON_FAILURE)",Chrome 85.0.4183.83,,,2020-09-04 17:34:23,2020-09-04 17:34:25,2.666s,PASSED
,,,,,,,
Test Cases/Routerbot/ruleConfiguration_Test,Chrome 85.0.4183.83,TestCase Agenda: Verify if router bot's rule can be updated,,2020-09-04 17:34:25,2020-09-04 17:35:05,39.574s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/logic""))",Chrome 85.0.4183.83,,,2020-09-04 17:34:26,2020-09-04 17:34:28,2.462s,PASSED
"testData = findTestData(""Data Files/testData_Router"")",Chrome 85.0.4183.83,,,2020-09-04 17:34:28,2020-09-04 17:34:29,0.166s,PASSED
"setText(findTestObject(""NewRepo/leftVariable"", [""index"":1]), testData.getValue(""left_variable"", 1))",Chrome 85.0.4183.83,,,2020-09-04 17:34:29,2020-09-04 17:34:34,5.409s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Exists""]))",Chrome 85.0.4183.83,,,2020-09-04 17:34:34,2020-09-04 17:34:36,2.445s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Equals to""]))",Chrome 85.0.4183.83,,,2020-09-04 17:34:36,2020-09-04 17:34:39,2.729s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Reply with message""]))",Chrome 85.0.4183.83,,,2020-09-04 17:34:39,2020-09-04 17:34:42,2.527s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Route to child bot""]))",Chrome 85.0.4183.83,,,2020-09-04 17:34:42,2020-09-04 17:34:44,2.498s,PASSED
"platform.Method.clickOnElement(findTestObject(""NewRepo/destinationBot"", [""index"":1]))",Chrome 85.0.4183.83,,,2020-09-04 17:34:44,2020-09-04 17:34:47,2.488s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""BankBot 2020""]))",Chrome 85.0.4183.83,,,2020-09-04 17:34:47,2020-09-04 17:34:49,2.396s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/updateRules""))",Chrome 85.0.4183.83,,,2020-09-04 17:34:49,2020-09-04 17:34:51,2.371s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/preview""))",Chrome 85.0.4183.83,,,2020-09-04 17:34:51,2020-09-04 17:34:55,3.167s,PASSED
"sendKeys(findTestObject(""Input/chatInput""), Keys.chord(""How do I report a suspected fraud?"", ENTER))",Chrome 85.0.4183.83,,,2020-09-04 17:34:55,2020-09-04 17:34:58,3.237s,PASSED
"waitForElementVisible(findTestObject(""GenericII/getBotResponse"", [""index"":1]), 20, OPTIONAL)",Chrome 85.0.4183.83,,,2020-09-04 17:34:58,2020-09-04 17:35:00,2.461s,PASSED
"verifyElementText(findTestObject(""GenericII/getBotResponse"", [""index"":1]), testData.getValue(""bankbot_answer"", 1), STOP_ON_FAILURE)",Chrome 85.0.4183.83,,,2020-09-04 17:35:00,2020-09-04 17:35:03,2.399s,PASSED
"platform.Method.clickOnElement(findTestObject(""GenericII/minimize""))",Chrome 85.0.4183.83,,,2020-09-04 17:35:03,2020-09-04 17:35:05,2.326s,PASSED
,,,,,,,
Test Cases/Routerbot/ruleAddition_Test,Chrome 85.0.4183.83,TestCase Agenda: Verify if a single rule present in an router bot's logic can be deleted,,2020-09-04 17:35:05,2020-09-04 17:35:57,51.873s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/logic""))",Chrome 85.0.4183.83,,,2020-09-04 17:35:08,2020-09-04 17:35:11,2.355s,PASSED
"platform.Method.clickOnElement(findTestObject(""NewRepo/addRule""))",Chrome 85.0.4183.83,,,2020-09-04 17:35:11,2020-09-04 17:35:13,2.561s,PASSED
"setText(findTestObject(""NewRepo/leftVariable"", [""index"":2]), leftVariable)",Chrome 85.0.4183.83,,,2020-09-04 17:35:13,2020-09-04 17:35:18,4.428s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""string""]))",Chrome 85.0.4183.83,,,2020-09-04 17:35:18,2020-09-04 17:35:20,2.578s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":"" boolean ""]))",Chrome 85.0.4183.83,,,2020-09-04 17:35:20,2020-09-04 17:35:23,2.577s,PASSED
"setText(findTestObject(""NewRepo/rightVariable"", [""index"":2]), rightVariable)",Chrome 85.0.4183.83,,,2020-09-04 17:35:23,2020-09-04 17:35:28,4.595s,PASSED
"platform.Method.clickOnElement(findTestObject(""NewRepo/destinationBot"", [""index"":2]))",Chrome 85.0.4183.83,,,2020-09-04 17:35:28,2020-09-04 17:35:30,2.567s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":childBotName]))",Chrome 85.0.4183.83,,,2020-09-04 17:35:30,2020-09-04 17:35:33,2.426s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/updateRules""))",Chrome 85.0.4183.83,,,2020-09-04 17:35:33,2020-09-04 17:35:35,2.613s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/preview""))",Chrome 85.0.4183.83,,,2020-09-04 17:35:35,2020-09-04 17:35:38,2.493s,PASSED
"sendKeys(findTestObject(""Input/chatInput""), Keys.chord(userQuery, ENTER))",Chrome 85.0.4183.83,,,2020-09-04 17:35:38,2020-09-04 17:35:41,3.254s,PASSED
"waitForElementVisible(findTestObject(""GenericII/getBotResponse"", [""index"":1]), 20, OPTIONAL)",Chrome 85.0.4183.83,,,2020-09-04 17:35:41,2020-09-04 17:35:44,2.699s,PASSED
"verifyElementText(findTestObject(""GenericII/getBotResponse"", [""index"":1]), botResponse, STOP_ON_FAILURE)",Chrome 85.0.4183.83,,,2020-09-04 17:35:44,2020-09-04 17:35:46,2.255s,PASSED
"sendKeys(findTestObject(""Input/chatInput""), Keys.chord(userQuery2, ENTER))",Chrome 85.0.4183.83,,,2020-09-04 17:35:46,2020-09-04 17:35:50,4.021s,PASSED
"waitForElementVisible(findTestObject(""GenericII/getBotResponse"", [""index"":2]), 20, OPTIONAL)",Chrome 85.0.4183.83,,,2020-09-04 17:35:50,2020-09-04 17:35:52,2.249s,PASSED
