Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TASK_SSO,Chrome 88.0.4324.182,,,2021-02-23 09:23:47,2021-02-23 10:04:16,40m - 29.657s,INCOMPLETE
,,,,,,,
Test Cases/TASK_SSO/botCreation_Test,Chrome 88.0.4324.182,TestCase Agenda: Verification of task bot creation,,2021-02-23 09:24:33,2021-02-23 09:25:01,28.043s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Task bots""]))",Chrome 88.0.4324.182,,,2021-02-23 09:24:34,2021-02-23 09:24:38,3.984s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/createBot""))",Chrome 88.0.4324.182,,,2021-02-23 09:24:38,2021-02-23 09:24:42,4.524s,PASSED
"sendKeys(findTestObject(""Input/botName""), nameOfTheBot)",Chrome 88.0.4324.182,,,2021-02-23 09:24:42,2021-02-23 09:24:45,2.812s,PASSED
"platform.Method.clickOnElement(findTestObject(""Toggle/feedback""))",Chrome 88.0.4324.182,,,2021-02-23 09:24:45,2021-02-23 09:24:48,2.669s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/done""))",Chrome 88.0.4324.182,,,2021-02-23 09:24:48,2021-02-23 09:24:50,2.610s,PASSED
"waitForElementVisible(findTestObject(""Generic/modelState""), 60, OPTIONAL)",Chrome 88.0.4324.182,,,2021-02-23 09:24:50,2021-02-23 09:24:59,8.564s,PASSED
"if (!(verifyElementText(findTestObject(""Generic/modelState""), ""Trained"", OPTIONAL)))",Chrome 88.0.4324.182,,,2021-02-23 09:24:59,2021-02-23 09:25:01,2.402s,PASSED
,,,,,,,
Test Cases/TASK_SSO/botCardPreview_Test,Chrome 88.0.4324.182,TestCase Agenda: Verify if preview is working for task bot,,2021-02-23 09:25:01,2021-02-23 09:26:08,1m - 6.694s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/imiLogo""))",Chrome 88.0.4324.182,,,2021-02-23 09:25:02,2021-02-23 09:25:05,2.627s,PASSED
"waitForElementVisible(findTestObject(""Button/createBot""), 20, OPTIONAL)",Chrome 88.0.4324.182,,,2021-02-23 09:25:05,2021-02-23 09:25:13,8.749s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Task bots""]))",Chrome 88.0.4324.182,,,2021-02-23 09:25:13,2021-02-23 09:25:17,3.380s,PASSED
"waitForElementVisible(findTestObject(""Button/createBot""), 20, OPTIONAL)",Chrome 88.0.4324.182,,,2021-02-23 09:25:17,2021-02-23 09:25:19,2.431s,PASSED
"platform.Preview.startBotCardPreview(""Task bots"", TASK_BOT)",Chrome 88.0.4324.182,,,2021-02-23 09:25:19,2021-02-23 09:25:52,32.922s,PASSED
"waitForElementPresent(findTestObject(""Input/chatInput""), 5, OPTIONAL)",Chrome 88.0.4324.182,,,2021-02-23 09:25:52,2021-02-23 09:25:53,1.268s,PASSED
"sendKeys(findTestObject(""Input/chatInput""), Keys.chord(userQuery, ENTER), STOP_ON_FAILURE)",Chrome 88.0.4324.182,,,2021-02-23 09:25:53,2021-02-23 09:25:56,2.718s,PASSED
delay(3),Chrome 88.0.4324.182,,,2021-02-23 09:25:56,2021-02-23 09:25:59,3.179s,PASSED
platform.Preview.verifyBotResponse(stringToCheck),Chrome 88.0.4324.182,,,2021-02-23 09:25:59,2021-02-23 09:26:06,6.480s,PASSED
"platform.Method.clickOnElement(findTestObject(""GenericII/minimize""))",Chrome 88.0.4324.182,,,2021-02-23 09:26:06,2021-02-23 09:26:08,2.434s,PASSED
,,,,,,,
Test Cases/TASK_SSO/botCardMenu_Test,Chrome 88.0.4324.182,TestCase Agenda: Verify bot card option for task bot,,2021-02-23 09:26:08,2021-02-23 09:27:01,53.263s,PASSED
