Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
BotBuilder,Chrome 87.0.4280.88,,,2021-01-05 16:02:07,2021-01-05 16:03:56,1m - 48.289s,INCOMPLETE
,,,,,,,
Test Cases/Connect-botbuilder/login_to_bot_builder,Chrome 87.0.4280.88,,,2021-01-05 16:02:28,2021-01-05 16:03:01,32.977s,PASSED
"sendKeys(findTestObject(""BOTBUILDER/inputUserName""), CONNECT_USERNAME)",Chrome 87.0.4280.88,,,2021-01-05 16:02:30,2021-01-05 16:02:33,3.205s,PASSED
"platform.Method.clickOnElement(findTestObject(""BOTBUILDER/btnNext""))",Chrome 87.0.4280.88,,,2021-01-05 16:02:33,2021-01-05 16:02:36,2.686s,PASSED
"sendKeys(findTestObject(""BOTBUILDER/inputPassword""), CONNECT_PASSWORD)",Chrome 87.0.4280.88,,,2021-01-05 16:02:36,2021-01-05 16:02:38,2.796s,PASSED
"platform.Method.clickOnElement(findTestObject(""BOTBUILDER/btnLogin""))",Chrome 87.0.4280.88,,,2021-01-05 16:02:38,2021-01-05 16:02:41,2.466s,PASSED
currentWindow = getWebDriver().getWindowHandle(),Chrome 87.0.4280.88,,,2021-01-05 16:02:41,2021-01-05 16:02:42,1.018s,PASSED
"mouseOver(findTestObject(""BOTBUILDER/iconAppTray""), CONTINUE_ON_FAILURE)",Chrome 87.0.4280.88,,,2021-01-05 16:02:42,2021-01-05 16:02:45,2.782s,PASSED
"platform.Method.clickOnElement(findTestObject(""BOTBUILDER/linkBotBuilder""))",Chrome 87.0.4280.88,,,2021-01-05 16:02:45,2021-01-05 16:02:48,2.982s,PASSED
allTabTitle = getWebDriver().getWindowHandles(),Chrome 87.0.4280.88,,,2021-01-05 16:02:48,2021-01-05 16:02:49,1.029s,PASSED
windowIterator = allTabTitle.iterator(),Chrome 87.0.4280.88,,,2021-01-05 16:02:49,2021-01-05 16:02:49,0.051s,PASSED
while (windowIterator.hasNext()),Chrome 87.0.4280.88,,,2021-01-05 16:02:49,2021-01-05 16:02:50,1.141s,PASSED
"assert getTitle().contentEquals(""IMIbot.ai"") == true",Chrome 87.0.4280.88,,,2021-01-05 16:02:50,2021-01-05 16:02:54,3.567s,PASSED
"verifyElementPresent(findTestObject(""Button/createBot""), 30, CONTINUE_ON_FAILURE)",Chrome 87.0.4280.88,,,2021-01-05 16:02:54,2021-01-05 16:03:01,7.740s,PASSED
,,,,,,,
Test Cases/FAQ_SSO/botCreation_Test,Chrome 87.0.4280.88,TestCase Agenda: To test faq bot creation,,2021-01-05 16:03:01,2021-01-05 16:03:26,24.343s,PASSED
