Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
ROUTER_SSO,Chrome 87.0.4280.66,,,2020-11-25 12:22:34,2020-11-25 12:31:34,8m - 59.845s,INCOMPLETE
,,,,,,,
Test Cases/Routerbot/botCreation_Test,Chrome 87.0.4280.66,"TestCase Agenda: Verify if a user(Admin) can successfully create a router bot

Step 1: Navigate to bot type
Step 2: Click on create bot button and fill in details
Step 3: Click on done button to complete creation process",,2020-11-25 12:23:26,2020-11-25 12:25:24,1m - 57.426s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Router bots""]))",Chrome 87.0.4280.66,,,2020-11-25 12:23:27,2020-11-25 12:23:31,4.265s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/createBot""))",Chrome 87.0.4280.66,,,2020-11-25 12:23:31,2020-11-25 12:23:36,4.792s,PASSED
"sendKeys(findTestObject(""Input/botName""), nameOfTheBot)",Chrome 87.0.4280.66,,,2020-11-25 12:23:36,2020-11-25 12:23:39,3.033s,PASSED
"platform.Method.clickOnElement(findTestObject(""GenericII/smartContinueBtn""))",Chrome 87.0.4280.66,,,2020-11-25 12:23:39,2020-11-25 12:23:42,2.648s,PASSED
"platform.Method.clickOnElement(findTestObject(""NewRepo/labelForChildBot""))",Chrome 87.0.4280.66,,,2020-11-25 12:23:42,2020-11-25 12:23:45,2.829s,PASSED
"index = platform.Method.getIndexFromTheList(findTestObject(""NewRepo/listOfChildBots""), childBotName)",Chrome 87.0.4280.66,,,2020-11-25 12:23:45,2020-11-25 12:24:06,21.673s,PASSED
"platform.Method.clickOnElement(findTestObject(""NewRepo/childBotCheckbox"", [""index"":index]))",Chrome 87.0.4280.66,,,2020-11-25 12:24:06,2020-11-25 12:24:09,2.375s,PASSED
"newIndex = platform.Method.getIndexFromTheList(findTestObject(""NewRepo/listOfChildBots""), childBotName2)",Chrome 87.0.4280.66,,,2020-11-25 12:24:09,2020-11-25 12:25:13,1m - 4.823s,PASSED
"platform.Method.clickOnElement(findTestObject(""NewRepo/childBotCheckbox"", [""index"":newIndex]))",Chrome 87.0.4280.66,,,2020-11-25 12:25:13,2020-11-25 12:25:16,2.747s,PASSED
"platform.Method.clickOnElement(findTestObject(""Toggle/feedback""))",Chrome 87.0.4280.66,,,2020-11-25 12:25:16,2020-11-25 12:25:19,2.375s,PASSED
"platform.Method.clickOnElement(findTestObject(""GenericII/smartContinueBtn""))",Chrome 87.0.4280.66,,,2020-11-25 12:25:19,2020-11-25 12:25:21,2.446s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/done""))",Chrome 87.0.4280.66,,,2020-11-25 12:25:21,2020-11-25 12:25:24,2.476s,PASSED
,,,,,,,
Test Cases/Routerbot/sideOptionsNavigation_Test,Chrome 87.0.4280.66,TestCase Agenda: Verify if all side bar navigation is possible,,2020-11-25 12:25:24,2020-11-25 12:25:59,35.894s,PASSED
"waitForElementVisible(findTestObject(""ICONS/sidebarSettings""), 20, STOP_ON_FAILURE)",Chrome 87.0.4280.66,,,2020-11-25 12:25:24,2020-11-25 12:25:34,9.908s,PASSED
"platform.Method.clickOnElement(findTestObject(""ICONS/sidebarSettings""))",Chrome 87.0.4280.66,,,2020-11-25 12:25:34,2020-11-25 12:25:37,2.251s,PASSED
"verifyTextPresent(""Bot configuration"", false, STOP_ON_FAILURE)",Chrome 87.0.4280.66,,,2020-11-25 12:25:37,2020-11-25 12:25:40,2.949s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/nlp""))",Chrome 87.0.4280.66,,,2020-11-25 12:25:40,2020-11-25 12:25:42,2.887s,PASSED
delay(1),Chrome 87.0.4280.66,,,2020-11-25 12:25:42,2020-11-25 12:25:43,1.063s,PASSED
"verifyTextPresent(""Input recognition"", false, STOP_ON_FAILURE)",Chrome 87.0.4280.66,,,2020-11-25 12:25:43,2020-11-25 12:25:47,3.283s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/logic""))",Chrome 87.0.4280.66,,,2020-11-25 12:25:47,2020-11-25 12:25:49,2.305s,PASSED
delay(1),Chrome 87.0.4280.66,,,2020-11-25 12:25:49,2020-11-25 12:25:50,1.014s,PASSED
"verifyTextPresent(""Logic"", false, STOP_ON_FAILURE)",Chrome 87.0.4280.66,,,2020-11-25 12:25:50,2020-11-25 12:25:53,2.655s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/session""))",Chrome 87.0.4280.66,,,2020-11-25 12:25:53,2020-11-25 12:25:56,3.030s,PASSED
delay(1),Chrome 87.0.4280.66,,,2020-11-25 12:25:56,2020-11-25 12:25:57,1.010s,PASSED
"verifyTextPresent(""Conversations"", false, STOP_ON_FAILURE)",Chrome 87.0.4280.66,,,2020-11-25 12:25:57,2020-11-25 12:25:59,2.672s,PASSED
,,,,,,,
Test Cases/Routerbot/nlpConceptCreation_Test,Chrome 87.0.4280.66,TestCase Agenda: To add module and create concept on a router bot,,2020-11-25 12:25:59,2020-11-25 12:27:04,1m - 4.641s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/nlp""))",Chrome 87.0.4280.66,,,2020-11-25 12:26:04,2020-11-25 12:26:07,2.785s,PASSED
platform.NLP.addCustom_NER(),Chrome 87.0.4280.66,,,2020-11-25 12:26:07,2020-11-25 12:26:22,15.160s,PASSED
"platform.NLP.createConcept(conceptName, fileName)",Chrome 87.0.4280.66,,,2020-11-25 12:26:22,2020-11-25 12:26:37,14.817s,PASSED
"platform.Method.clickOnElement(findTestObject(""NewRepo/conceptBackBtn""))",Chrome 87.0.4280.66,,,2020-11-25 12:26:37,2020-11-25 12:26:40,2.368s,PASSED
"verifyTextPresent(conceptName, false, STOP_ON_FAILURE)",Chrome 87.0.4280.66,,,2020-11-25 12:26:40,2020-11-25 12:26:42,2.913s,PASSED
"platform.NLP.createConcept(conceptName2, fileName2)",Chrome 87.0.4280.66,,,2020-11-25 12:26:42,2020-11-25 12:26:58,15.939s,PASSED
