Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
ROUTER_SSO,Chrome 86.0.4240.111,,,2020-11-03 15:50:45,2020-11-03 15:59:45,9m - 0.024s,INCOMPLETE
,,,,,,,
Test Cases/Routerbot/botCreation_Test,Chrome 86.0.4240.111,"TestCase Agenda: Verify if a user(Admin) can successfully create a router bot

Step 1: Navigate to bot type
Step 2: Click on create bot button and fill in details
Step 3: Click on done button to complete creation process",,2020-11-03 15:51:45,2020-11-03 15:53:35,1m - 50.173s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Router bots""]))",Chrome 86.0.4240.111,,,2020-11-03 15:51:45,2020-11-03 15:51:49,3.771s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/createBot""))",Chrome 86.0.4240.111,,,2020-11-03 15:51:49,2020-11-03 15:51:54,4.484s,PASSED
"sendKeys(findTestObject(""Input/botName""), nameOfTheBot)",Chrome 86.0.4240.111,,,2020-11-03 15:51:54,2020-11-03 15:51:57,3.024s,PASSED
"platform.Method.clickOnElement(findTestObject(""GenericII/smartContinueBtn""))",Chrome 86.0.4240.111,,,2020-11-03 15:51:57,2020-11-03 15:52:00,3.361s,PASSED
"platform.Method.clickOnElement(findTestObject(""NewRepo/labelForChildBot""))",Chrome 86.0.4240.111,,,2020-11-03 15:52:00,2020-11-03 15:52:03,3.159s,PASSED
"index = platform.Method.getIndexFromTheList(findTestObject(""NewRepo/listOfChildBots""), childBotName)",Chrome 86.0.4240.111,,,2020-11-03 15:52:03,2020-11-03 15:52:24,20.649s,PASSED
"platform.Method.clickOnElement(findTestObject(""NewRepo/childBotCheckbox"", [""index"":index]))",Chrome 86.0.4240.111,,,2020-11-03 15:52:24,2020-11-03 15:52:26,2.347s,PASSED
"newIndex = platform.Method.getIndexFromTheList(findTestObject(""NewRepo/listOfChildBots""), childBotName2)",Chrome 86.0.4240.111,,,2020-11-03 15:52:26,2020-11-03 15:53:25,58.582s,PASSED
"platform.Method.clickOnElement(findTestObject(""NewRepo/childBotCheckbox"", [""index"":newIndex]))",Chrome 86.0.4240.111,,,2020-11-03 15:53:25,2020-11-03 15:53:27,2.678s,PASSED
"platform.Method.clickOnElement(findTestObject(""Toggle/feedback""))",Chrome 86.0.4240.111,,,2020-11-03 15:53:27,2020-11-03 15:53:30,2.653s,PASSED
"platform.Method.clickOnElement(findTestObject(""GenericII/smartContinueBtn""))",Chrome 86.0.4240.111,,,2020-11-03 15:53:30,2020-11-03 15:53:32,2.444s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/done""))",Chrome 86.0.4240.111,,,2020-11-03 15:53:32,2020-11-03 15:53:35,2.437s,PASSED
,,,,,,,
Test Cases/Routerbot/sideOptionsNavigation_Test,Chrome 86.0.4240.111,TestCase Agenda: Verify if all side bar navigation is possible,,2020-11-03 15:53:35,2020-11-03 15:54:11,35.984s,PASSED
"waitForElementVisible(findTestObject(""ICONS/sidebarSettings""), 20, STOP_ON_FAILURE)",Chrome 86.0.4240.111,,,2020-11-03 15:53:37,2020-11-03 15:53:45,8.218s,PASSED
"platform.Method.clickOnElement(findTestObject(""ICONS/sidebarSettings""))",Chrome 86.0.4240.111,,,2020-11-03 15:53:45,2020-11-03 15:53:47,2.274s,PASSED
"verifyTextPresent(""Bot configuration"", false, STOP_ON_FAILURE)",Chrome 86.0.4240.111,,,2020-11-03 15:53:47,2020-11-03 15:53:51,3.967s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/nlp""))",Chrome 86.0.4240.111,,,2020-11-03 15:53:51,2020-11-03 15:53:54,3.019s,PASSED
delay(1),Chrome 86.0.4240.111,,,2020-11-03 15:53:54,2020-11-03 15:53:55,1.103s,PASSED
"verifyTextPresent(""Input recognition"", false, STOP_ON_FAILURE)",Chrome 86.0.4240.111,,,2020-11-03 15:53:55,2020-11-03 15:53:58,2.838s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/logic""))",Chrome 86.0.4240.111,,,2020-11-03 15:53:58,2020-11-03 15:54:01,2.381s,PASSED
delay(1),Chrome 86.0.4240.111,,,2020-11-03 15:54:01,2020-11-03 15:54:02,1.015s,PASSED
"verifyTextPresent(""Logic"", false, STOP_ON_FAILURE)",Chrome 86.0.4240.111,,,2020-11-03 15:54:02,2020-11-03 15:54:04,2.601s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/session""))",Chrome 86.0.4240.111,,,2020-11-03 15:54:04,2020-11-03 15:54:07,2.950s,PASSED
delay(1),Chrome 86.0.4240.111,,,2020-11-03 15:54:07,2020-11-03 15:54:08,1.011s,PASSED
