Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
faqSuiteE2E,Chrome 83.0.4103.116,,,2020-07-08 14:18:49,2020-07-08 15:20:29,1h - 1m - 40.743s,INCOMPLETE
,,,,,,,
Test Cases/Faqbot/botCreation_Test,Chrome 83.0.4103.116,TestCase Agenda: To test faq bot creation,,2020-07-08 14:18:57,2020-07-08 14:22:29,3m - 32.577s,PASSED
Start listener action : setUp,Chrome 83.0.4103.116,,,2020-07-08 14:19:16,2020-07-08 14:20:14,57.990s,PASSED
"callTestCase(findTestCase(""Generic/successfulLogin_Test""), [:], STOP_ON_FAILURE)",Chrome 83.0.4103.116,,,2020-07-08 14:20:24,2020-07-08 14:21:51,1m - 27.671s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/createBot""))",Chrome 83.0.4103.116,,,2020-07-08 14:21:51,2020-07-08 14:21:58,7.231s,PASSED
"sendKeys(findTestObject(""Input/botName""), nameOfTheBot)",Chrome 83.0.4103.116,,,2020-07-08 14:21:58,2020-07-08 14:22:07,8.543s,PASSED
"platform.Method.clickOnElement(findTestObject(""Toggle/feedback""))",Chrome 83.0.4103.116,,,2020-07-08 14:22:07,2020-07-08 14:22:10,2.701s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/done""))",Chrome 83.0.4103.116,,,2020-07-08 14:22:10,2020-07-08 14:22:13,3.117s,PASSED
"waitForElementVisible(findTestObject(""Generic/articleState""), 45, OPTIONAL)",Chrome 83.0.4103.116,,,2020-07-08 14:22:13,2020-07-08 14:22:26,12.734s,PASSED
"verifyElementText(findTestObject(""Generic/articleState""), ""Trained"", STOP_ON_FAILURE)",Chrome 83.0.4103.116,,,2020-07-08 14:22:26,2020-07-08 14:22:29,3.509s,PASSED
,,,,,,,
Test Cases/Faqbot/botSideOptionsNavigation_Test,Chrome 83.0.4103.116,TestCase Agenda: To navigate module within a FAQ bot,,2020-07-08 14:22:29,2020-07-08 14:26:03,3m - 33.587s,PASSED
Start listener action : setUp,Chrome 83.0.4103.116,,,2020-07-08 14:22:30,2020-07-08 14:23:22,52.688s,PASSED
"callTestCase(findTestCase(""Generic/successfulLogin_Test""), [:], STOP_ON_FAILURE)",Chrome 83.0.4103.116,,,2020-07-08 14:23:25,2020-07-08 14:24:40,1m - 14.730s,PASSED
"platform.Method.navigateToBot(""Q&A bots"", FAQ_BOT)",Chrome 83.0.4103.116,,,2020-07-08 14:24:40,2020-07-08 14:24:48,7.596s,PASSED
