Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
smartSuiteE2E,Chrome 84.0.4147.89,,,2020-07-30 22:16:54,2020-07-30 22:32:53,15m - 58.967s,INCOMPLETE
,,,,,,,
Test Cases/Smartbot/botCreation_Test,Chrome 84.0.4147.89,TestCase Agenda: Verify successful creation of smart bot,,2020-07-30 22:16:56,2020-07-30 22:18:40,1m - 44.505s,PASSED
Start listener action : setUp,Chrome 84.0.4147.89,,,2020-07-30 22:17:05,2020-07-30 22:17:35,29.914s,PASSED
"callTestCase(findTestCase(""Generic/successfulLogin_Test""), [:], STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-30 22:17:36,2020-07-30 22:18:06,30.822s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Smart bots""]))",Chrome 84.0.4147.89,,,2020-07-30 22:18:06,2020-07-30 22:18:09,2.834s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/createBot""))",Chrome 84.0.4147.89,,,2020-07-30 22:18:09,2020-07-30 22:18:12,2.869s,PASSED
"sendKeys(findTestObject(""Input/botName""), nameOfTheBot)",Chrome 84.0.4147.89,,,2020-07-30 22:18:12,2020-07-30 22:18:16,3.933s,PASSED
"platform.Method.clickOnElement(findTestObject(""GenericII/smartContinueBtn""))",Chrome 84.0.4147.89,,,2020-07-30 22:18:16,2020-07-30 22:18:18,2.273s,PASSED
"platform.Method.clickOnElement(findTestObject(""Toggle/feedback""))",Chrome 84.0.4147.89,,,2020-07-30 22:18:18,2020-07-30 22:18:21,2.816s,PASSED
"platform.Method.clickOnElement(findTestObject(""GenericII/smartContinueBtn""))",Chrome 84.0.4147.89,,,2020-07-30 22:18:21,2020-07-30 22:18:23,2.376s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/done""))",Chrome 84.0.4147.89,,,2020-07-30 22:18:23,2020-07-30 22:18:27,3.338s,PASSED
"waitForElementPresent(findTestObject(""Button/updateBot""), 30, OPTIONAL)",Chrome 84.0.4147.89,,,2020-07-30 22:18:27,2020-07-30 22:18:40,13.509s,PASSED
,,,,,,,
Test Cases/Smartbot/nlpConceptCreation_Test,Chrome 84.0.4147.89,TestCase Agenda: Verify if user create concept and add module to smart bot,,2020-07-30 22:18:40,2020-07-30 22:20:36,1m - 55.781s,PASSED
Start listener action : setUp,Chrome 84.0.4147.89,,,2020-07-30 22:18:48,2020-07-30 22:19:10,21.799s,PASSED
"callTestCase(findTestCase(""Generic/successfulLogin_Test""), [:], STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-30 22:19:10,2020-07-30 22:19:36,25.763s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/imiLogo""))",Chrome 84.0.4147.89,,,2020-07-30 22:19:36,2020-07-30 22:19:39,2.559s,PASSED
"platform.Method.navigateToBot(""Smart bots"", SMART_BOT)",Chrome 84.0.4147.89,,,2020-07-30 22:19:39,2020-07-30 22:19:46,7.659s,PASSED
"testData = findTestData(""testData_Smart"")",Chrome 84.0.4147.89,,,2020-07-30 22:19:46,2020-07-30 22:19:47,0.221s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/nlp""))",Chrome 84.0.4147.89,,,2020-07-30 22:19:47,2020-07-30 22:19:54,7.095s,PASSED
platform.NLP.addCustom_NER(),Chrome 84.0.4147.89,,,2020-07-30 22:19:54,2020-07-30 22:20:12,18.545s,PASSED
"platform.NLP.createConceptType(""Double Match"", false, testData.getValue(""concept_name"", 1), testData.getValue(""file_name"", 1))",Chrome 84.0.4147.89,,,2020-07-30 22:20:12,2020-07-30 22:20:28,15.958s,PASSED
"platform.Method.clickOnElement(findTestObject(""NewRepo/conceptBackBtn""))",Chrome 84.0.4147.89,,,2020-07-30 22:20:28,2020-07-30 22:20:31,3.176s,PASSED
"verifyTextPresent(""city"", false, STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-30 22:20:31,2020-07-30 22:20:36,4.768s,PASSED
,,,,,,,
Test Cases/Smartbot/setUpLogicAndBotPreviewTest,Chrome 84.0.4147.89,TestCase Agenda: Verify if bot responsed correctly on weather information post logic set up,,2020-07-30 22:20:36,2020-07-30 22:23:21,2m - 44.459s,PASSED
Start listener action : setUp,Chrome 84.0.4147.89,,,2020-07-30 22:20:36,2020-07-30 22:21:07,30.343s,PASSED
"callTestCase(findTestCase(""Generic/successfulLogin_Test""), [:], STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-30 22:21:07,2020-07-30 22:21:46,38.724s,PASSED
"platform.Method.navigateToBot(""Smart bots"", SMART_BOT)",Chrome 84.0.4147.89,,,2020-07-30 22:21:46,2020-07-30 22:21:56,10.449s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/logic""))",Chrome 84.0.4147.89,,,2020-07-30 22:21:56,2020-07-30 22:22:03,6.546s,PASSED
"PATH = getProjectDir() + ""/Collection/""",Chrome 84.0.4147.89,,,2020-07-30 22:22:03,2020-07-30 22:22:03,0.003s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Generation Template""]))",Chrome 84.0.4147.89,,,2020-07-30 22:22:03,2020-07-30 22:22:07,3.818s,PASSED
"platform.Method.clickOnElement(findTestObject(""Toggle/code""))",Chrome 84.0.4147.89,,,2020-07-30 22:22:07,2020-07-30 22:22:10,3.535s,PASSED
"waitForElementPresent(findTestObject(""NewRepo/editCodeBtn""), 20, STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-30 22:22:10,2020-07-30 22:22:12,1.674s,PASSED
"platform.Method.clickOnElement(findTestObject(""NewRepo/editCodeBtn""))",Chrome 84.0.4147.89,,,2020-07-30 22:22:12,2020-07-30 22:22:14,2.368s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/save"", [""value"":""Confirm ""]))",Chrome 84.0.4147.89,,,2020-07-30 22:22:14,2020-07-30 22:22:18,3.263s,PASSED
"waitForElementClickable(findTestObject(""Button/save"", [""value"":""Save""]), 15, OPTIONAL)",Chrome 84.0.4147.89,,,2020-07-30 22:22:18,2020-07-30 22:22:32,14.562s,PASSED
"for ([count = 1, count <= findTestData(""testData_Smart"").getRowNumbers(), (count++)])",Chrome 84.0.4147.89,,,2020-07-30 22:22:32,2020-07-30 22:23:04,31.627s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/preview""))",Chrome 84.0.4147.89,,,2020-07-30 22:23:04,2020-07-30 22:23:06,2.597s,PASSED
"sendKeys(findTestObject(""Input/chatInput""), Keys.chord(userQuery, ENTER), STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-30 22:23:06,2020-07-30 22:23:11,4.891s,PASSED
delay(1),Chrome 84.0.4147.89,,,2020-07-30 22:23:11,2020-07-30 22:23:12,1.022s,PASSED
platform.Preview.verifyBotResponse(now().toString()),Chrome 84.0.4147.89,,,2020-07-30 22:23:12,2020-07-30 22:23:18,5.903s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/upvote""))",Chrome 84.0.4147.89,,,2020-07-30 22:23:18,2020-07-30 22:23:21,2.317s,PASSED
,,,,,,,
Test Cases/Smartbot/maskingConcept_Test,Chrome 84.0.4147.89,,,2020-07-30 22:23:21,2020-07-30 22:27:08,3m - 47.257s,PASSED
Start listener action : setUp,Chrome 84.0.4147.89,,,2020-07-30 22:23:21,2020-07-30 22:23:43,22.463s,PASSED
"callTestCase(findTestCase(""Generic/successfulLogin_Test""), [:], STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-30 22:23:44,2020-07-30 22:24:10,25.950s,PASSED
"platform.Method.navigateToBot(""Smart bots"", SMART_BOT)",Chrome 84.0.4147.89,,,2020-07-30 22:24:10,2020-07-30 22:24:17,7.222s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/nlp""))",Chrome 84.0.4147.89,,,2020-07-30 22:24:17,2020-07-30 22:24:23,6.307s,PASSED
"PATH = getProjectDir() + ""/Collection/""",Chrome 84.0.4147.89,,,2020-07-30 22:24:23,2020-07-30 22:24:23,0.001s,PASSED
"testData = findTestData(""testData_Smart"")",Chrome 84.0.4147.89,,,2020-07-30 22:24:23,2020-07-30 22:24:23,0.144s,PASSED
"platform.NLP.createConceptType(""Regex"", true, testData.getValue(""concept_name"", 2), testData.getValue(""file_name"", 2))",Chrome 84.0.4147.89,,,2020-07-30 22:24:23,2020-07-30 22:24:48,24.712s,PASSED
"platform.Method.clickOnElement(findTestObject(""NewRepo/conceptBackBtn""))",Chrome 84.0.4147.89,,,2020-07-30 22:24:48,2020-07-30 22:24:51,2.886s,PASSED
"platform.NLP.createConceptType(""Single Match"", true, testData.getValue(""concept_name"", 3), testData.getValue(""file_name"", 3))",Chrome 84.0.4147.89,,,2020-07-30 22:24:51,2020-07-30 22:25:17,26.126s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/logic""))",Chrome 84.0.4147.89,,,2020-07-30 22:25:17,2020-07-30 22:25:19,2.452s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/fork""))",Chrome 84.0.4147.89,,,2020-07-30 22:25:19,2020-07-30 22:25:23,3.506s,PASSED
"sendKeys(findTestObject(""Input/forkComment""), ""Masked concept V2 created"")",Chrome 84.0.4147.89,,,2020-07-30 22:25:23,2020-07-30 22:25:27,3.858s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/createNewFork""))",Chrome 84.0.4147.89,,,2020-07-30 22:25:27,2020-07-30 22:25:30,3.230s,PASSED
"for ([count = 1, count <= findTestData(""testData_Smart"").getRowNumbers(), (count++)])",Chrome 84.0.4147.89,,,2020-07-30 22:25:30,2020-07-30 22:26:04,33.639s,PASSED
"if (verifyElementText(findTestObject(""Generic/versionStatus""), ""Inactive"", OPTIONAL))",Chrome 84.0.4147.89,,,2020-07-30 22:26:04,2020-07-30 22:26:08,4.615s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/preview""))",Chrome 84.0.4147.89,,,2020-07-30 22:26:08,2020-07-30 22:26:12,3.285s,PASSED
"for ([count = 1, count < testData.getRowNumbers(), (count++)])",Chrome 84.0.4147.89,,,2020-07-30 22:26:12,2020-07-30 22:26:36,24.874s,PASSED
getRoomIdAt = new java.util.ArrayList(),Chrome 84.0.4147.89,,,2020-07-30 22:26:36,2020-07-30 22:26:36,0.001s,PASSED
getRoomIdAt = platform.Utility.getRoomID(),Chrome 84.0.4147.89,,,2020-07-30 22:26:36,2020-07-30 22:26:42,5.417s,PASSED
roomID = get(0).toString(),Chrome 84.0.4147.89,,,2020-07-30 22:26:42,2020-07-30 22:26:42,0.004s,PASSED
"platform.Method.clickOnElement(findTestObject(""GenericII/minimize""))",Chrome 84.0.4147.89,,,2020-07-30 22:26:42,2020-07-30 22:26:44,2.367s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/session""))",Chrome 84.0.4147.89,,,2020-07-30 22:26:44,2020-07-30 22:26:48,3.410s,PASSED
platform.Session.searchByRoomID(roomID),Chrome 84.0.4147.89,,,2020-07-30 22:26:48,2020-07-30 22:26:55,7.427s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":roomID]), 20, OPTIONAL)",Chrome 84.0.4147.89,,,2020-07-30 22:26:55,2020-07-30 22:26:56,1.208s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":roomID]))",Chrome 84.0.4147.89,,,2020-07-30 22:26:56,2020-07-30 22:26:59,2.252s,PASSED
"verifyElementText(findTestObject(""NewRepo2/messageInSession"", [""index"":1]), ""4**************4"", STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-30 22:26:59,2020-07-30 22:27:03,4.117s,PASSED
"verifyElementText(findTestObject(""NewRepo2/messageInSession"", [""index"":3]), ""o*e"", STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-30 22:27:03,2020-07-30 22:27:05,2.832s,PASSED
"platform.Method.clickOnElement(findTestObject(""GenericII/closePopup""))",Chrome 84.0.4147.89,,,2020-07-30 22:27:05,2020-07-30 22:27:08,2.381s,PASSED
,,,,,,,
Test Cases/Smartbot/oneClickTestingDisabledCallback_Test,Chrome 84.0.4147.89,TestCase Agenda: Verify one click testing with smart bot when callback is disabled,,2020-07-30 22:27:08,2020-07-30 22:29:44,2m - 35.908s,PASSED
Start listener action : setUp,Chrome 84.0.4147.89,,,2020-07-30 22:27:08,2020-07-30 22:27:42,34.196s,PASSED
"callTestCase(findTestCase(""Generic/successfulLogin_Test""), [:], STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-30 22:27:43,2020-07-30 22:28:09,25.982s,PASSED
"platform.Method.navigateToBot(""Smart bots"", SMART_BOT)",Chrome 84.0.4147.89,,,2020-07-30 22:28:09,2020-07-30 22:28:17,8.123s,PASSED
"waitForElementPresent(findTestObject(""Generic/oneClickTest""), 30, OPTIONAL)",Chrome 84.0.4147.89,,,2020-07-30 22:28:17,2020-07-30 22:28:20,3.479s,PASSED
