Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
GENERIC1,Chrome 87.0.4280.141,,,2021-01-21 18:34:48,2021-01-21 18:41:47,6m - 59.033s,INCOMPLETE
,,,,,,,
Test Cases/Generic/botPageAndHeaderAccess_Test,Chrome 87.0.4280.141,TestCase Agenda: To verify if navigation to header options is possible and  navigation back to home page,,2021-01-21 18:35:50,2021-01-21 18:37:11,1m - 21.404s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Dashboard""]))",Chrome 87.0.4280.141,,,2021-01-21 18:35:51,2021-01-21 18:35:54,2.566s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/imiLogo""))",Chrome 87.0.4280.141,,,2021-01-21 18:35:54,2021-01-21 18:35:56,2.303s,PASSED
"verifyElementPresent(findTestObject(""Button/createBot""), 15, STOP_ON_FAILURE)",Chrome 87.0.4280.141,,,2021-01-21 18:35:56,2021-01-21 18:35:58,2.065s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Knowledge""]))",Chrome 87.0.4280.141,,,2021-01-21 18:35:58,2021-01-21 18:36:01,2.909s,PASSED
"verifyElementText(findTestObject(""Generic/kbHeader""), ""Enterprise Knowledge Base"", OPTIONAL)",Chrome 87.0.4280.141,,,2021-01-21 18:36:01,2021-01-21 18:36:03,2.411s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/imiLogo""))",Chrome 87.0.4280.141,,,2021-01-21 18:36:03,2021-01-21 18:36:06,2.382s,PASSED
"verifyElementPresent(findTestObject(""Button/createBot""), 15, STOP_ON_FAILURE)",Chrome 87.0.4280.141,,,2021-01-21 18:36:06,2021-01-21 18:36:17,11.398s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Analytics""]))",Chrome 87.0.4280.141,,,2021-01-21 18:36:17,2021-01-21 18:36:20,2.477s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/imiLogo""))",Chrome 87.0.4280.141,,,2021-01-21 18:36:20,2021-01-21 18:36:23,3.688s,PASSED
"verifyElementPresent(findTestObject(""Button/createBot""), 15, STOP_ON_FAILURE)",Chrome 87.0.4280.141,,,2021-01-21 18:36:23,2021-01-21 18:36:34,10.689s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Reports""]))",Chrome 87.0.4280.141,,,2021-01-21 18:36:34,2021-01-21 18:36:37,3.179s,PASSED
"verifyElementClickable(findTestObject(""Button/newReport""), STOP_ON_FAILURE)",Chrome 87.0.4280.141,,,2021-01-21 18:36:37,2021-01-21 18:36:40,2.648s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/imiLogo""))",Chrome 87.0.4280.141,,,2021-01-21 18:36:40,2021-01-21 18:36:42,2.340s,PASSED
