Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
routerSuiteE2E,Chrome 84.0.4147.89,,,2020-07-23 12:10:21,2020-07-23 12:29:07,18m - 46.051s,INCOMPLETE
,,,,,,,
Test Cases/Routerbot/botCreation_Test,Chrome 84.0.4147.89,"TestCase Agenda: Verify if a user(Admin) can successfully create a router bot

Step 1: Navigate to bot type
Step 2: Click on create bot button and fill in details
Step 3: Click on done button to complete creation process",,2020-07-23 12:10:26,2020-07-23 12:13:21,2m - 54.603s,PASSED
Start listener action : setUp,Chrome 84.0.4147.89,,,2020-07-23 12:10:34,2020-07-23 12:11:16,42.376s,PASSED
"callTestCase(findTestCase(""Generic/successfulLogin_Test""), [:], STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-23 12:11:17,2020-07-23 12:11:56,38.281s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Router bots""]))",Chrome 84.0.4147.89,,,2020-07-23 12:11:56,2020-07-23 12:11:59,3.126s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/createBot""))",Chrome 84.0.4147.89,,,2020-07-23 12:11:59,2020-07-23 12:12:03,4.008s,PASSED
"sendKeys(findTestObject(""Input/botName""), nameOfTheBot)",Chrome 84.0.4147.89,,,2020-07-23 12:12:03,2020-07-23 12:12:06,3.647s,PASSED
"platform.Method.clickOnElement(findTestObject(""GenericII/smartContinueBtn""))",Chrome 84.0.4147.89,,,2020-07-23 12:12:06,2020-07-23 12:12:09,2.316s,PASSED
"platform.Method.clickOnElement(findTestObject(""NewRepo/labelForChildBot""))",Chrome 84.0.4147.89,,,2020-07-23 12:12:09,2020-07-23 12:12:11,2.675s,PASSED
"index = platform.Method.getIndexFromTheList(findTestObject(""NewRepo/listOfChildBots""), childBotName)",Chrome 84.0.4147.89,,,2020-07-23 12:12:11,2020-07-23 12:12:28,16.415s,PASSED
"platform.Method.clickOnElement(findTestObject(""NewRepo/childBotCheckbox"", [""index"":index]))",Chrome 84.0.4147.89,,,2020-07-23 12:12:28,2020-07-23 12:12:30,2.441s,PASSED
"newIndex = platform.Method.getIndexFromTheList(findTestObject(""NewRepo/listOfChildBots""), childBotName2)",Chrome 84.0.4147.89,,,2020-07-23 12:12:30,2020-07-23 12:13:11,41.211s,PASSED
"platform.Method.clickOnElement(findTestObject(""NewRepo/childBotCheckbox"", [""index"":newIndex]))",Chrome 84.0.4147.89,,,2020-07-23 12:13:11,2020-07-23 12:13:14,2.556s,PASSED
"platform.Method.clickOnElement(findTestObject(""Toggle/feedback""))",Chrome 84.0.4147.89,,,2020-07-23 12:13:14,2020-07-23 12:13:16,2.223s,PASSED
"platform.Method.clickOnElement(findTestObject(""GenericII/smartContinueBtn""))",Chrome 84.0.4147.89,,,2020-07-23 12:13:16,2020-07-23 12:13:18,2.188s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/done""))",Chrome 84.0.4147.89,,,2020-07-23 12:13:18,2020-07-23 12:13:21,2.416s,PASSED
,,,,,,,
Test Cases/Routerbot/sideOptionsNavigation_Test,Chrome 84.0.4147.89,TestCase Agenda: Verify if all side bar navigation is possible,,2020-07-23 12:13:21,2020-07-23 12:15:00,1m - 39.463s,FAILED
Start listener action : setUp,Chrome 84.0.4147.89,,,2020-07-23 12:13:21,2020-07-23 12:14:18,57.071s,PASSED
"callTestCase(findTestCase(""Generic/successfulLogin_Test""), [:], STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-23 12:14:18,2020-07-23 12:14:44,26.314s,PASSED
"platform.Method.navigateToBot(""Router bots"", ROUTER_BOT)",Chrome 84.0.4147.89,,,2020-07-23 12:14:44,2020-07-23 12:14:52,7.116s,PASSED
delay(1),Chrome 84.0.4147.89,,,2020-07-23 12:14:52,2020-07-23 12:14:53,1.025s,PASSED
"verifyTextPresent(""Bot configuration"", false, STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-23 12:14:53,2020-07-23 12:15:00,7.631s,FAILED
,,,,,,,
Test Cases/Routerbot/nlpConceptCreation_Test,Chrome 84.0.4147.89,TestCase Agenda: To add module and create concept on a router bot,,2020-07-23 12:15:00,2020-07-23 12:17:38,2m - 37.271s,PASSED
Start listener action : setUp,Chrome 84.0.4147.89,,,2020-07-23 12:15:07,2020-07-23 12:15:35,27.116s,PASSED
"callTestCase(findTestCase(""Generic/successfulLogin_Test""), [:], STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-23 12:15:36,2020-07-23 12:16:18,42.455s,PASSED
"platform.Method.navigateToBot(""Router bots"", ROUTER_BOT)",Chrome 84.0.4147.89,,,2020-07-23 12:16:18,2020-07-23 12:16:24,6.018s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/nlp""))",Chrome 84.0.4147.89,,,2020-07-23 12:16:24,2020-07-23 12:16:30,6.180s,PASSED
platform.NLP.addCustom_NER(),Chrome 84.0.4147.89,,,2020-07-23 12:16:30,2020-07-23 12:16:45,15.261s,PASSED
"platform.NLP.createConcept(conceptName, fileName)",Chrome 84.0.4147.89,,,2020-07-23 12:16:46,2020-07-23 12:17:03,17.817s,PASSED
"platform.Method.clickOnElement(findTestObject(""NewRepo/conceptBackBtn""))",Chrome 84.0.4147.89,,,2020-07-23 12:17:03,2020-07-23 12:17:06,2.640s,PASSED
"verifyTextPresent(conceptName, false, STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-23 12:17:06,2020-07-23 12:17:09,2.790s,PASSED
"platform.NLP.createConcept(conceptName2, fileName2)",Chrome 84.0.4147.89,,,2020-07-23 12:17:09,2020-07-23 12:17:31,22.247s,PASSED
