Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
GENERIC1,,,,2020-12-04 17:14:09,2020-12-04 17:14:15,5.841s,INCOMPLETE
,,,,,,,
Test Cases/Generic/botPageAndHeaderAccess_Test,,TestCase Agenda: To verify if navigation to header options is possible and  navigation back to home page,,2020-12-04 17:14:11,2020-12-04 17:14:12,0.832s,ERROR
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Dashboard""]))",,,,2020-12-04 17:14:11,2020-12-04 17:14:12,0.274s,ERROR
,,,,,,,
Test Cases/Generic/adminServiceKeyFunctionality_Test,,TestCase Agenda: To verify overview page service key functionality for user of type 'Admin',,2020-12-04 17:14:12,2020-12-04 17:14:13,1.093s,FAILED
"mouseOver(findTestObject(""Generic/userInitials""))",,,,2020-12-04 17:14:12,2020-12-04 17:14:13,0.542s,FAILED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Enterprise profile""]))",,,,2020-12-04 17:14:13,2020-12-04 17:14:13,0.145s,ERROR
,,,,,,,
Test Cases/Generic/adminUserManagement_Test,,TestCase Agenda: Verify custom user creation by an 'Admin',,2020-12-04 17:14:13,2020-12-04 17:14:14,1.220s,ERROR
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Users""]))",,,,2020-12-04 17:14:14,2020-12-04 17:14:14,0.082s,ERROR
,,,,,,,
Test Cases/Generic/adminRoleManagement_Test,,TestCase Agenda: To verify role creation by Admin user,,2020-12-04 17:14:14,2020-12-04 17:14:14,0.323s,ERROR
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Roles""]))",,,,2020-12-04 17:14:14,2020-12-04 17:14:14,0.082s,ERROR
,,,,,,,
Test Cases/Generic/adminRoleDeletion_Test,,TestCase Agenda: To verify if user with role of 'Admin' can delete a custom created role,,2020-12-04 17:14:14,2020-12-04 17:14:15,0.312s,ERROR
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Roles""]))",,,,2020-12-04 17:14:15,2020-12-04 17:14:15,0.067s,ERROR
