Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
taskSuiteE2E,Chrome 84.0.4147.89,,,2020-07-30 22:16:56,2020-07-30 23:10:15,53m - 19.388s,INCOMPLETE
,,,,,,,
Test Cases/Taskbot/botCreation_Test,Chrome 84.0.4147.89,TestCase Agenda: Verification of task bot creation,,2020-07-30 22:16:58,2020-07-30 22:18:45,1m - 47.439s,PASSED
Start listener action : setUp,Chrome 84.0.4147.89,,,2020-07-30 22:17:05,2020-07-30 22:17:42,36.072s,PASSED
"callTestCase(findTestCase(""Generic/successfulLogin_Test""), [:], STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-30 22:17:43,2020-07-30 22:18:11,27.903s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Task bots""]))",Chrome 84.0.4147.89,,,2020-07-30 22:18:11,2020-07-30 22:18:14,3.279s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/createBot""))",Chrome 84.0.4147.89,,,2020-07-30 22:18:14,2020-07-30 22:18:17,3.120s,PASSED
"sendKeys(findTestObject(""Input/botName""), nameOfTheBot)",Chrome 84.0.4147.89,,,2020-07-30 22:18:17,2020-07-30 22:18:20,3.390s,PASSED
"platform.Method.clickOnElement(findTestObject(""Toggle/feedback""))",Chrome 84.0.4147.89,,,2020-07-30 22:18:20,2020-07-30 22:18:23,2.290s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/done""))",Chrome 84.0.4147.89,,,2020-07-30 22:18:23,2020-07-30 22:18:26,3.148s,PASSED
"waitForElementVisible(findTestObject(""Generic/modelState""), 60, OPTIONAL)",Chrome 84.0.4147.89,,,2020-07-30 22:18:26,2020-07-30 22:18:42,16.610s,PASSED
"verifyElementText(findTestObject(""Generic/modelState""), ""Trained"", STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-30 22:18:42,2020-07-30 22:18:45,2.603s,PASSED
,,,,,,,
Test Cases/Taskbot/botCardMenu_Test,Chrome 84.0.4147.89,TestCase Agenda: Verify bot card option for task bot,,2020-07-30 22:18:45,2020-07-30 22:20:38,1m - 52.897s,PASSED
Start listener action : setUp,Chrome 84.0.4147.89,,,2020-07-30 22:18:45,2020-07-30 22:19:12,26.604s,PASSED
"callTestCase(findTestCase(""Generic/successfulLogin_Test""), [:], STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-30 22:19:13,2020-07-30 22:19:39,25.997s,PASSED
"botCardOptions = platform.Method.verifyBotCardMenu(""Task bots"", TASK_BOT)",Chrome 84.0.4147.89,,,2020-07-30 22:19:39,2020-07-30 22:19:59,19.643s,PASSED
"verifyElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Copy Preview Link""]), 5, STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-30 22:19:59,2020-07-30 22:20:00,1.276s,PASSED
assert botCardOptions.containsAll(BOT_CARD_OPTION) == true,Chrome 84.0.4147.89,,,2020-07-30 22:20:00,2020-07-30 22:20:00,0.010s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":TASK_BOT]))",Chrome 84.0.4147.89,,,2020-07-30 22:20:00,2020-07-30 22:20:03,2.666s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Bot configuration""]), 10, STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-30 22:20:03,2020-07-30 22:20:07,4.156s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/nlp""))",Chrome 84.0.4147.89,,,2020-07-30 22:20:07,2020-07-30 22:20:12,4.709s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Input recognition""]), 10, STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-30 22:20:12,2020-07-30 22:20:13,1.227s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/training""))",Chrome 84.0.4147.89,,,2020-07-30 22:20:13,2020-07-30 22:20:16,3.272s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Training data""]), 10, STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-30 22:20:16,2020-07-30 22:20:18,1.498s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/response""))",Chrome 84.0.4147.89,,,2020-07-30 22:20:18,2020-07-30 22:20:20,2.735s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Responses""]), 10, STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-30 22:20:20,2020-07-30 22:20:23,2.549s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/curation""))",Chrome 84.0.4147.89,,,2020-07-30 22:20:23,2020-07-30 22:20:26,3.437s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Unresolved issues""]), 10, STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-30 22:20:26,2020-07-30 22:20:28,1.268s,PASSED
