Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
taskSuiteE2E,Chrome 84.0.4147.89,,,2020-07-23 12:10:18,2020-07-23 12:47:10,36m - 52.090s,INCOMPLETE
,,,,,,,
Test Cases/Taskbot/botCreation_Test,Chrome 84.0.4147.89,TestCase Agenda: Verification of task bot creation,,2020-07-23 12:10:22,2020-07-23 12:12:16,1m - 53.985s,PASSED
Start listener action : setUp,Chrome 84.0.4147.89,,,2020-07-23 12:10:33,2020-07-23 12:11:11,38.657s,PASSED
"callTestCase(findTestCase(""Generic/successfulLogin_Test""), [:], STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-23 12:11:13,2020-07-23 12:11:45,32.137s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Task bots""]))",Chrome 84.0.4147.89,,,2020-07-23 12:11:45,2020-07-23 12:11:49,3.603s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/createBot""))",Chrome 84.0.4147.89,,,2020-07-23 12:11:49,2020-07-23 12:11:52,3.238s,PASSED
"sendKeys(findTestObject(""Input/botName""), nameOfTheBot)",Chrome 84.0.4147.89,,,2020-07-23 12:11:52,2020-07-23 12:11:56,4.135s,PASSED
"platform.Method.clickOnElement(findTestObject(""Toggle/feedback""))",Chrome 84.0.4147.89,,,2020-07-23 12:11:56,2020-07-23 12:11:58,2.333s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/done""))",Chrome 84.0.4147.89,,,2020-07-23 12:11:58,2020-07-23 12:12:01,2.479s,PASSED
"waitForElementVisible(findTestObject(""Generic/modelState""), 60, OPTIONAL)",Chrome 84.0.4147.89,,,2020-07-23 12:12:01,2020-07-23 12:12:14,13.340s,PASSED
"verifyElementText(findTestObject(""Generic/modelState""), ""Trained"", STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-23 12:12:14,2020-07-23 12:12:16,2.281s,PASSED
,,,,,,,
Test Cases/Taskbot/botCardMenu_Test,Chrome 84.0.4147.89,TestCase Agenda: Verify bot card option for task bot,,2020-07-23 12:12:16,2020-07-23 12:14:09,1m - 52.646s,PASSED
Start listener action : setUp,Chrome 84.0.4147.89,,,2020-07-23 12:12:16,2020-07-23 12:12:41,24.861s,PASSED
"callTestCase(findTestCase(""Generic/successfulLogin_Test""), [:], STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-23 12:12:42,2020-07-23 12:13:13,31.355s,PASSED
"botCardOptions = platform.Method.verifyBotCardMenu(""Task bots"", TASK_BOT)",Chrome 84.0.4147.89,,,2020-07-23 12:13:13,2020-07-23 12:13:30,16.952s,PASSED
"verifyElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Copy Preview Link""]), 5, STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-23 12:13:30,2020-07-23 12:13:31,1.242s,PASSED
assert botCardOptions.containsAll(BOT_CARD_OPTION) == true,Chrome 84.0.4147.89,,,2020-07-23 12:13:31,2020-07-23 12:13:31,0.036s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":TASK_BOT]))",Chrome 84.0.4147.89,,,2020-07-23 12:13:31,2020-07-23 12:13:34,2.747s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Bot configuration""]), 10, STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-23 12:13:34,2020-07-23 12:13:40,6.321s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/nlp""))",Chrome 84.0.4147.89,,,2020-07-23 12:13:40,2020-07-23 12:13:44,3.552s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Input recognition""]), 10, STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-23 12:13:44,2020-07-23 12:13:46,1.647s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/training""))",Chrome 84.0.4147.89,,,2020-07-23 12:13:46,2020-07-23 12:13:49,3.306s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Training data""]), 10, STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-23 12:13:49,2020-07-23 12:13:51,1.835s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/response""))",Chrome 84.0.4147.89,,,2020-07-23 12:13:51,2020-07-23 12:13:53,2.395s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Responses""]), 10, STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-23 12:13:53,2020-07-23 12:13:54,1.393s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/curation""))",Chrome 84.0.4147.89,,,2020-07-23 12:13:54,2020-07-23 12:13:57,2.455s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Unresolved issues""]), 10, STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-23 12:13:57,2020-07-23 12:14:00,2.882s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/session""))",Chrome 84.0.4147.89,,,2020-07-23 12:14:00,2020-07-23 12:14:03,2.832s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Conversations""]), 10, STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-23 12:14:03,2020-07-23 12:14:04,1.452s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""History""]))",Chrome 84.0.4147.89,,,2020-07-23 12:14:04,2020-07-23 12:14:08,3.406s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""History""]), 10, STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-23 12:14:08,2020-07-23 12:14:09,1.485s,PASSED
,,,,,,,
Test Cases/Taskbot/sideNavigation_Test,Chrome 84.0.4147.89,TestCase Agenda: To verify if the module on side navigation is accessible to user(Admin),,2020-07-23 12:14:09,2020-07-23 12:16:20,2m - 11.135s,PASSED
Start listener action : setUp,Chrome 84.0.4147.89,,,2020-07-23 12:14:09,2020-07-23 12:14:54,45.067s,PASSED
"callTestCase(findTestCase(""Generic/successfulLogin_Test""), [:], STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-23 12:14:55,2020-07-23 12:15:38,42.664s,PASSED
"platform.Method.navigateToBot(""Task bots"", TASK_BOT)",Chrome 84.0.4147.89,,,2020-07-23 12:15:38,2020-07-23 12:15:47,8.723s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Bot configuration""]), 10, STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-23 12:15:47,2020-07-23 12:15:56,9.062s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/nlp""))",Chrome 84.0.4147.89,,,2020-07-23 12:15:56,2020-07-23 12:15:59,2.689s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Input recognition""]), 10, STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-23 12:15:59,2020-07-23 12:16:00,1.216s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/training""))",Chrome 84.0.4147.89,,,2020-07-23 12:16:00,2020-07-23 12:16:02,2.497s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Training data""]), 10, STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-23 12:16:02,2020-07-23 12:16:04,1.356s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/response""))",Chrome 84.0.4147.89,,,2020-07-23 12:16:04,2020-07-23 12:16:06,2.528s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Responses""]), 10, STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-23 12:16:06,2020-07-23 12:16:08,1.964s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/curation""))",Chrome 84.0.4147.89,,,2020-07-23 12:16:08,2020-07-23 12:16:11,2.610s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Unresolved issues""]), 10, STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-23 12:16:11,2020-07-23 12:16:12,1.569s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/session""))",Chrome 84.0.4147.89,,,2020-07-23 12:16:12,2020-07-23 12:16:15,2.655s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Conversations""]), 10, STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-23 12:16:15,2020-07-23 12:16:16,1.329s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""History""]))",Chrome 84.0.4147.89,,,2020-07-23 12:16:16,2020-07-23 12:16:19,2.656s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""History""]), 10, STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-23 12:16:19,2020-07-23 12:16:20,1.220s,PASSED
,,,,,,,
Test Cases/Taskbot/createRichDynamicResponse_Test,Chrome 84.0.4147.89,"TestCase Agenda: To verify creation of rich and dynamic response for the intent

Step 1: Go to response module
Step 2: Create rich & dynamic response template to be used in intent",,2020-07-23 12:16:20,2020-07-23 12:20:20,3m - 59.643s,PASSED
Start listener action : setUp,Chrome 84.0.4147.89,,,2020-07-23 12:16:20,2020-07-23 12:16:59,38.493s,PASSED
"callTestCase(findTestCase(""Generic/successfulLogin_Test""), [:], STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-23 12:17:00,2020-07-23 12:17:41,41.123s,PASSED
"platform.Method.navigateToBot(""Task bots"", TASK_BOT)",Chrome 84.0.4147.89,,,2020-07-23 12:17:41,2020-07-23 12:17:47,6.661s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/response""))",Chrome 84.0.4147.89,,,2020-07-23 12:17:47,2020-07-23 12:17:58,10.823s,PASSED
"testData = findTestData(""Data Files/testData_Task"")",Chrome 84.0.4147.89,,,2020-07-23 12:17:58,2020-07-23 12:18:03,4.616s,PASSED
"platform.Response.createRichResponse(testData.getValue(""rich_template"", 1), testData.getValue(""rich_template_value"", 1))",Chrome 84.0.4147.89,,,2020-07-23 12:18:03,2020-07-23 12:18:30,27.330s,PASSED
"platform.Response.createRichResponse(testData.getValue(""rich_template"", 2), testData.getValue(""rich_template_value"", 2))",Chrome 84.0.4147.89,,,2020-07-23 12:18:30,2020-07-23 12:18:59,28.441s,PASSED
"platform.Response.createRichResponse(testData.getValue(""rich_template"", 3), testData.getValue(""rich_template_value"", 3))",Chrome 84.0.4147.89,,,2020-07-23 12:18:59,2020-07-23 12:19:24,25.498s,PASSED
"platform.Response.createDynamicResponse(testData.getValue(""dynamic_template"", 1), testData.getValue(""dynamic_template_file"", 1))",Chrome 84.0.4147.89,,,2020-07-23 12:19:24,2020-07-23 12:19:49,24.983s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Welcome message ""]), 20, OPTIONAL)",Chrome 84.0.4147.89,,,2020-07-23 12:19:49,2020-07-23 12:19:50,1.274s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Welcome message ""]))",Chrome 84.0.4147.89,,,2020-07-23 12:19:50,2020-07-23 12:19:53,2.815s,PASSED
"platform.Response.createDynamicResponse(testData.getValue(""dynamic_template"", 2), testData.getValue(""dynamic_template_file"", 2))",Chrome 84.0.4147.89,,,2020-07-23 12:19:53,2020-07-23 12:20:20,26.561s,PASSED
,,,,,,,
Test Cases/Taskbot/entitiesCreationAndUpdate_Test,Chrome 84.0.4147.89,TestCase Agenda: Verify custom entity creation process,,2020-07-23 12:20:20,2020-07-23 12:24:23,4m - 3.468s,PASSED
Start listener action : setUp,Chrome 84.0.4147.89,,,2020-07-23 12:20:20,2020-07-23 12:21:01,40.250s,PASSED
"callTestCase(findTestCase(""Generic/successfulLogin_Test""), [:], STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-23 12:21:02,2020-07-23 12:21:41,38.707s,PASSED
"platform.Method.navigateToBot(""Task bots"", TASK_BOT)",Chrome 84.0.4147.89,,,2020-07-23 12:21:41,2020-07-23 12:21:49,8.005s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/training""))",Chrome 84.0.4147.89,,,2020-07-23 12:21:49,2020-07-23 12:21:59,10.356s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Entities""]))",Chrome 84.0.4147.89,,,2020-07-23 12:21:59,2020-07-23 12:22:02,3.489s,PASSED
"testData = findTestData(""Data Files/testData_Task"")",Chrome 84.0.4147.89,,,2020-07-23 12:22:02,2020-07-23 12:22:03,0.829s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/createEntity""))",Chrome 84.0.4147.89,,,2020-07-23 12:22:03,2020-07-23 12:22:06,2.935s,PASSED
"platform.Training.createEntity(""city name"", ""Custom"", ""mumbai"")",Chrome 84.0.4147.89,,,2020-07-23 12:22:06,2020-07-23 12:22:22,15.722s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/createEntity""))",Chrome 84.0.4147.89,,,2020-07-23 12:22:22,2020-07-23 12:22:25,2.936s,PASSED
"platform.Training.createEntity(""date"", "" Date "", null)",Chrome 84.0.4147.89,,,2020-07-23 12:22:25,2020-07-23 12:22:37,12.251s,PASSED
"for ([count = 2, count <= testData.getRowNumbers(), (count++)])",Chrome 84.0.4147.89,,,2020-07-23 12:22:37,2020-07-23 12:23:33,56.205s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""city name""]), 15, STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-23 12:23:33,2020-07-23 12:23:35,1.421s,PASSED
"platform.Training.editEntity(""city name"")",Chrome 84.0.4147.89,,,2020-07-23 12:23:35,2020-07-23 12:23:45,10.470s,PASSED
"testObject = modifyObjectProperty(findTestObject(""Input/entityName""), ""formcontrolname"", ""equals"", ""name"", true, STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-23 12:23:45,2020-07-23 12:23:46,0.439s,PASSED
"setText(testObject, testData.getValue(""entity_name"", 1))",Chrome 84.0.4147.89,,,2020-07-23 12:23:46,2020-07-23 12:23:52,5.875s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/importIcon""))",Chrome 84.0.4147.89,,,2020-07-23 12:23:52,2020-07-23 12:23:55,3.374s,PASSED
"platform.Method.uploadCsvFile(true, testData.getValue(""custom_entity_file"", 1))",Chrome 84.0.4147.89,,,2020-07-23 12:23:55,2020-07-23 12:24:03,8.486s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/save"", [""value"":"" Save ""]))",Chrome 84.0.4147.89,,,2020-07-23 12:24:03,2020-07-23 12:24:06,2.530s,PASSED
"waitForElementPresent(findTestObject(""ICONS/toastMsg""), 15, STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-23 12:24:06,2020-07-23 12:24:08,1.835s,PASSED
"assert getText().contentEquals(""store_name"") == true",Chrome 84.0.4147.89,,,2020-07-23 12:24:08,2020-07-23 12:24:11,2.717s,PASSED
"platform.Method.trainAndComment(testData.getValue(""comment"", 2))",Chrome 84.0.4147.89,,,2020-07-23 12:24:11,2020-07-23 12:24:22,11.422s,PASSED
"waitForElementPresent(findTestObject(""ICONS/toastMsg""), 15, OPTIONAL)",Chrome 84.0.4147.89,,,2020-07-23 12:24:22,2020-07-23 12:24:23,1.386s,PASSED
,,,,,,,
Test Cases/Taskbot/createIntentAndEditEntity_Test,Chrome 84.0.4147.89,"TestCase Agenda: Verify if entity gets recognised when user adds an utterance

Step 1: Create an intent with entity in utterance
Step 2: Verify entity in the slot",,2020-07-23 12:24:23,2020-07-23 12:25:49,1m - 25.708s,ERROR
Start listener action : setUp,Chrome 84.0.4147.89,,,2020-07-23 12:24:23,2020-07-23 12:24:49,25.911s,PASSED
"callTestCase(findTestCase(""Generic/successfulLogin_Test""), [:], STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-23 12:24:50,2020-07-23 12:25:23,33.270s,PASSED
"platform.Method.navigateToBot(""Task bots"", TASK_BOT)",Chrome 84.0.4147.89,,,2020-07-23 12:25:23,2020-07-23 12:25:30,7.376s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/training""))",Chrome 84.0.4147.89,,,2020-07-23 12:25:30,2020-07-23 12:25:41,10.265s,PASSED
