Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
taskSuiteE2E,Chrome 83.0.4103.116,,,2020-06-30 09:08:06,2020-06-30 09:52:16,44m - 10.883s,INCOMPLETE
,,,,,,,
Test Cases/Taskbot/botCreation_Test,Chrome 83.0.4103.116,TestCase Agenda: Verification of task bot creation,,2020-06-30 09:08:09,2020-06-30 09:09:45,1m - 35.310s,PASSED
Start listener action : setUp,Chrome 83.0.4103.116,,,2020-06-30 09:08:16,2020-06-30 09:08:42,25.349s,PASSED
"callTestCase(findTestCase(""Generic/successfulLogin_Test""), [:], STOP_ON_FAILURE)",Chrome 83.0.4103.116,,,2020-06-30 09:08:43,2020-06-30 09:09:15,31.896s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Task bots""]))",Chrome 83.0.4103.116,,,2020-06-30 09:09:15,2020-06-30 09:09:19,4.463s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/createBot""))",Chrome 83.0.4103.116,,,2020-06-30 09:09:19,2020-06-30 09:09:23,3.702s,PASSED
"sendKeys(findTestObject(""Input/botName""), nameOfTheBot)",Chrome 83.0.4103.116,,,2020-06-30 09:09:23,2020-06-30 09:09:26,2.959s,PASSED
"platform.Method.clickOnElement(findTestObject(""Toggle/feedback""))",Chrome 83.0.4103.116,,,2020-06-30 09:09:26,2020-06-30 09:09:29,3.032s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/done""))",Chrome 83.0.4103.116,,,2020-06-30 09:09:29,2020-06-30 09:09:32,2.665s,PASSED
"waitForElementVisible(findTestObject(""Generic/modelState""), 60, OPTIONAL)",Chrome 83.0.4103.116,,,2020-06-30 09:09:32,2020-06-30 09:09:42,10.476s,PASSED
"verifyElementText(findTestObject(""Generic/modelState""), ""Trained"", STOP_ON_FAILURE)",Chrome 83.0.4103.116,,,2020-06-30 09:09:42,2020-06-30 09:09:45,2.663s,PASSED
,,,,,,,
Test Cases/Taskbot/botCardMenu_Test,Chrome 83.0.4103.116,TestCase Agenda: Verify bot card option for task bot,,2020-06-30 09:09:45,2020-06-30 09:11:37,1m - 52.293s,PASSED
Start listener action : setUp,Chrome 83.0.4103.116,,,2020-06-30 09:09:45,2020-06-30 09:10:10,25.235s,PASSED
"callTestCase(findTestCase(""Generic/successfulLogin_Test""), [:], STOP_ON_FAILURE)",Chrome 83.0.4103.116,,,2020-06-30 09:10:11,2020-06-30 09:10:41,29.716s,PASSED
"botCardOptions = platform.Method.verifyBotCardMenu(""Task bots"", TASK_BOT)",Chrome 83.0.4103.116,,,2020-06-30 09:10:41,2020-06-30 09:10:59,18.598s,PASSED
"verifyElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Copy Preview Link""]), 5, STOP_ON_FAILURE)",Chrome 83.0.4103.116,,,2020-06-30 09:10:59,2020-06-30 09:11:00,1.294s,PASSED
assert botCardOptions.containsAll(BOT_CARD_OPTION) == true,Chrome 83.0.4103.116,,,2020-06-30 09:11:00,2020-06-30 09:11:01,0.018s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":TASK_BOT]))",Chrome 83.0.4103.116,,,2020-06-30 09:11:01,2020-06-30 09:11:03,2.566s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Bot configuration""]), 10, STOP_ON_FAILURE)",Chrome 83.0.4103.116,,,2020-06-30 09:11:03,2020-06-30 09:11:09,5.488s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/nlp""))",Chrome 83.0.4103.116,,,2020-06-30 09:11:09,2020-06-30 09:11:12,3.238s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Input recognition""]), 10, STOP_ON_FAILURE)",Chrome 83.0.4103.116,,,2020-06-30 09:11:12,2020-06-30 09:11:13,1.314s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/training""))",Chrome 83.0.4103.116,,,2020-06-30 09:11:13,2020-06-30 09:11:16,2.766s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Training data""]), 10, STOP_ON_FAILURE)",Chrome 83.0.4103.116,,,2020-06-30 09:11:16,2020-06-30 09:11:18,2.113s,PASSED
