Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
deleteAllBot,Chrome 83.0.4103.116,,,2020-07-07 15:54:52,2020-07-07 16:01:16,6m - 24.095s,INCOMPLETE
,,,,,,,
Test Cases/Routerbot/botDeletion_Test,Chrome 83.0.4103.116,"TestCase Agenda: Verify if a user(Admin) can successfully delete a router bot

Step 1: Navigate to bot 
Step 2: Click on kebab menu on top right and select 'Delete' option
Step 3: Click on delete bot button (confirmation)
Step 4: Navigate to router bots page to verify if bot name is present",,2020-07-07 15:54:53,2020-07-07 15:56:14,1m - 21.041s,PASSED
Start listener action : setUp,Chrome 83.0.4103.116,,,2020-07-07 15:54:53,2020-07-07 15:55:11,17.912s,PASSED
"callTestCase(findTestCase(""Generic/successfulLogin_Test""), [:], STOP_ON_FAILURE)",Chrome 83.0.4103.116,,,2020-07-07 15:55:11,2020-07-07 15:55:37,25.793s,PASSED
"platform.Method.navigateToBot(""Router bots"", ROUTER_BOT)",Chrome 83.0.4103.116,,,2020-07-07 15:55:37,2020-07-07 15:55:44,6.802s,PASSED
"platform.Method.selectFromHamburgerMenu(""Delete"")",Chrome 83.0.4103.116,,,2020-07-07 15:55:44,2020-07-07 15:55:52,8.156s,PASSED
"platform.Method.toClickOnWebElement(findTestObject(""Generic/botDeleteBtn""))",Chrome 83.0.4103.116,,,2020-07-07 15:55:52,2020-07-07 15:55:55,2.585s,PASSED
delay(5),Chrome 83.0.4103.116,,,2020-07-07 15:55:55,2020-07-07 15:56:00,5.031s,PASSED
"platform.Method.toClickOnWebElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Router bots""]))",Chrome 83.0.4103.116,,,2020-07-07 15:56:00,2020-07-07 15:56:11,10.914s,PASSED
"verifyTextNotPresent(ROUTER_BOT, false, STOP_ON_FAILURE)",Chrome 83.0.4103.116,,,2020-07-07 15:56:11,2020-07-07 15:56:14,2.911s,PASSED
,,,,,,,
