Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
demo,Chrome 84.0.4147.135,,,2020-08-26 13:24:36,2020-08-26 13:51:42,27m - 6.749s,INCOMPLETE
,,,,,,,
Test Cases/FAQ_SSO/botCreation_Test,Chrome 84.0.4147.135,TestCase Agenda: To test faq bot creation,,2020-08-26 13:25:20,2020-08-26 13:25:47,26.501s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/createBot""))",Chrome 84.0.4147.135,,,2020-08-26 13:25:21,2020-08-26 13:25:24,3.010s,PASSED
"sendKeys(findTestObject(""Input/botName""), nameOfTheBot)",Chrome 84.0.4147.135,,,2020-08-26 13:25:24,2020-08-26 13:25:27,2.956s,PASSED
"platform.Method.clickOnElement(findTestObject(""Toggle/feedback""))",Chrome 84.0.4147.135,,,2020-08-26 13:25:27,2020-08-26 13:25:30,2.355s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/done""))",Chrome 84.0.4147.135,,,2020-08-26 13:25:30,2020-08-26 13:25:32,2.446s,PASSED
"waitForElementVisible(findTestObject(""Generic/articleState""), 60, OPTIONAL)",Chrome 84.0.4147.135,,,2020-08-26 13:25:32,2020-08-26 13:25:42,10.031s,PASSED
"verifyElementText(findTestObject(""Generic/articleState""), ""Trained"", STOP_ON_FAILURE)",Chrome 84.0.4147.135,,,2020-08-26 13:25:42,2020-08-26 13:25:45,2.365s,PASSED
"platform.Method.clickOnElement(findTestObject(""GenericII/minimize""))",Chrome 84.0.4147.135,,,2020-08-26 13:25:45,2020-08-26 13:25:47,2.372s,PASSED
,,,,,,,
Test Cases/FAQ_SSO/botSideOptionsNavigation_Test,Chrome 84.0.4147.135,TestCase Agenda: To navigate module within a FAQ bot,,2020-08-26 13:25:47,2020-08-26 13:26:33,46.014s,PASSED
"platform.Method.clickOnElement(findTestObject(""ICONS/sidebarSettings""))",Chrome 84.0.4147.135,,,2020-08-26 13:25:48,2020-08-26 13:25:52,3.780s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Bot configuration""]), 10, STOP_ON_FAILURE)",Chrome 84.0.4147.135,,,2020-08-26 13:25:52,2020-08-26 13:25:53,1.332s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Management""]))",Chrome 84.0.4147.135,,,2020-08-26 13:25:53,2020-08-26 13:25:56,2.500s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Bot status""]), 10, STOP_ON_FAILURE)",Chrome 84.0.4147.135,,,2020-08-26 13:25:56,2020-08-26 13:25:57,1.463s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Security""]))",Chrome 84.0.4147.135,,,2020-08-26 13:25:57,2020-08-26 13:25:59,2.355s,PASSED
"verifyElementPresent(findTestObject(""NewRepo/inputConsentDisclaimer""), 10, STOP_ON_FAILURE)",Chrome 84.0.4147.135,,,2020-08-26 13:25:59,2020-08-26 13:26:01,1.368s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Handover and Inference""]))",Chrome 84.0.4147.135,,,2020-08-26 13:26:01,2020-08-26 13:26:03,2.395s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Inference""]), 10, STOP_ON_FAILURE)",Chrome 84.0.4147.135,,,2020-08-26 13:26:03,2020-08-26 13:26:05,1.571s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Integrations""]))",Chrome 84.0.4147.135,,,2020-08-26 13:26:05,2020-08-26 13:26:07,2.576s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Chat Agent Platforms""]), 10, STOP_ON_FAILURE)",Chrome 84.0.4147.135,,,2020-08-26 13:26:07,2020-08-26 13:26:09,1.372s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/nlp""))",Chrome 84.0.4147.135,,,2020-08-26 13:26:09,2020-08-26 13:26:12,2.805s,PASSED
