Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
demo,Chrome 83.0.4103.116,,,2020-07-14 19:47:01,2020-07-14 19:54:27,7m - 25.947s,INCOMPLETE
,,,,,,,
Test Cases/Faqbot/botCreation_Test,Chrome 83.0.4103.116,TestCase Agenda: To test faq bot creation,,2020-07-14 19:47:46,2020-07-14 19:48:01,14.943s,FAILED
"callTestCase(findTestCase(""Generic/successfulLogin_Test""), [:], STOP_ON_FAILURE)",Chrome 83.0.4103.116,,,2020-07-14 19:47:47,2020-07-14 19:48:01,13.903s,FAILED
,,,,,,,
Test Cases/Faqbot/botSideOptionsNavigation_Test,Chrome 83.0.4103.116,TestCase Agenda: To navigate module within a FAQ bot,,2020-07-14 19:48:01,2020-07-14 19:48:09,8.062s,ERROR
"platform.Method.clickOnElement(findTestObject(""ICONS/sidebarSettings""))",Chrome 83.0.4103.116,,,2020-07-14 19:48:02,2020-07-14 19:48:09,6.592s,ERROR
,,,,,,,
Test Cases/Faqbot/botUrlAndDefaultArticleConfiguration_Test,Chrome 83.0.4103.116,TestCase Agenda: Update bot logo and welcome message,,2020-07-14 19:48:09,2020-07-14 19:48:22,12.766s,ERROR
"platform.Method.clickOnElement(findTestObject(""ICONS/sidebarSettings""))",Chrome 83.0.4103.116,,,2020-07-14 19:48:15,2020-07-14 19:48:22,6.329s,ERROR
,,,,,,,
Test Cases/Faqbot/botCardMenuWithFallbackMessage_Test,Chrome 83.0.4103.116,"TestCase Agenda: Preview bot to answer with a fallback response, save the room id so later we can use it curate the query",,2020-07-14 19:48:22,2020-07-14 19:49:03,41.702s,ERROR
"botCardOptions = platform.Method.verifyBotCardMenu(""Q&A bots"", FAQ_BOT)",Chrome 83.0.4103.116,,,2020-07-14 19:48:23,2020-07-14 19:48:39,15.988s,PASSED
"verifyElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Copy Preview Link""]), 5, STOP_ON_FAILURE)",Chrome 83.0.4103.116,,,2020-07-14 19:48:39,2020-07-14 19:48:40,1.334s,PASSED
assert botCardOptions.containsAll(BOT_CARD_OPTION) == true,Chrome 83.0.4103.116,,,2020-07-14 19:48:40,2020-07-14 19:48:40,0.011s,PASSED
"platform.Response.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":FAQ_BOT]))",Chrome 83.0.4103.116,,,2020-07-14 19:48:40,2020-07-14 19:48:42,2.319s,PASSED
"platform.Response.clickOnElement(findTestObject(""Button/preview""))",Chrome 83.0.4103.116,,,2020-07-14 19:48:42,2020-07-14 19:48:48,5.240s,PASSED
