Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
routerSuiteE2E,Chrome 84.0.4147.89,,,2020-07-23 14:23:26,2020-07-23 14:38:16,14m - 50.079s,INCOMPLETE
,,,,,,,
Test Cases/Routerbot/botCreation_Test,Chrome 84.0.4147.89,"TestCase Agenda: Verify if a user(Admin) can successfully create a router bot

Step 1: Navigate to bot type
Step 2: Click on create bot button and fill in details
Step 3: Click on done button to complete creation process",,2020-07-23 14:23:29,2020-07-23 14:25:58,2m - 28.752s,PASSED
Start listener action : setUp,Chrome 84.0.4147.89,,,2020-07-23 14:23:34,2020-07-23 14:24:00,25.659s,PASSED
"callTestCase(findTestCase(""Generic/successfulLogin_Test""), [:], STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-23 14:24:02,2020-07-23 14:24:35,33.457s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Router bots""]))",Chrome 84.0.4147.89,,,2020-07-23 14:24:35,2020-07-23 14:24:38,3.127s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/createBot""))",Chrome 84.0.4147.89,,,2020-07-23 14:24:38,2020-07-23 14:24:42,3.188s,PASSED
"sendKeys(findTestObject(""Input/botName""), nameOfTheBot)",Chrome 84.0.4147.89,,,2020-07-23 14:24:42,2020-07-23 14:24:44,2.784s,PASSED
"platform.Method.clickOnElement(findTestObject(""GenericII/smartContinueBtn""))",Chrome 84.0.4147.89,,,2020-07-23 14:24:44,2020-07-23 14:24:47,2.177s,PASSED
"platform.Method.clickOnElement(findTestObject(""NewRepo/labelForChildBot""))",Chrome 84.0.4147.89,,,2020-07-23 14:24:47,2020-07-23 14:24:49,2.378s,PASSED
"index = platform.Method.getIndexFromTheList(findTestObject(""NewRepo/listOfChildBots""), childBotName)",Chrome 84.0.4147.89,,,2020-07-23 14:24:49,2020-07-23 14:25:05,16.219s,PASSED
"platform.Method.clickOnElement(findTestObject(""NewRepo/childBotCheckbox"", [""index"":index]))",Chrome 84.0.4147.89,,,2020-07-23 14:25:05,2020-07-23 14:25:08,2.521s,PASSED
"newIndex = platform.Method.getIndexFromTheList(findTestObject(""NewRepo/listOfChildBots""), childBotName2)",Chrome 84.0.4147.89,,,2020-07-23 14:25:08,2020-07-23 14:25:48,40.446s,PASSED
"platform.Method.clickOnElement(findTestObject(""NewRepo/childBotCheckbox"", [""index"":newIndex]))",Chrome 84.0.4147.89,,,2020-07-23 14:25:48,2020-07-23 14:25:51,2.516s,PASSED
"platform.Method.clickOnElement(findTestObject(""Toggle/feedback""))",Chrome 84.0.4147.89,,,2020-07-23 14:25:51,2020-07-23 14:25:53,2.335s,PASSED
"platform.Method.clickOnElement(findTestObject(""GenericII/smartContinueBtn""))",Chrome 84.0.4147.89,,,2020-07-23 14:25:53,2020-07-23 14:25:55,2.509s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/done""))",Chrome 84.0.4147.89,,,2020-07-23 14:25:55,2020-07-23 14:25:58,2.318s,PASSED
,,,,,,,
Test Cases/Routerbot/sideOptionsNavigation_Test,Chrome 84.0.4147.89,TestCase Agenda: Verify if all side bar navigation is possible,,2020-07-23 14:25:58,2020-07-23 14:27:24,1m - 25.826s,PASSED
Start listener action : setUp,Chrome 84.0.4147.89,,,2020-07-23 14:25:58,2020-07-23 14:26:19,20.880s,PASSED
"callTestCase(findTestCase(""Generic/successfulLogin_Test""), [:], STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-23 14:26:19,2020-07-23 14:26:46,26.703s,PASSED
"platform.Method.navigateToBot(""Router bots"", ROUTER_BOT)",Chrome 84.0.4147.89,,,2020-07-23 14:26:46,2020-07-23 14:26:53,7.356s,PASSED
delay(1),Chrome 84.0.4147.89,,,2020-07-23 14:26:53,2020-07-23 14:26:54,1.023s,PASSED
"verifyTextPresent(""Bot configuration"", false, STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-23 14:26:54,2020-07-23 14:26:59,4.735s,PASSED
"platform.Method.toClickOnWebElement(findTestObject(""Generic/nlp""))",Chrome 84.0.4147.89,,,2020-07-23 14:26:59,2020-07-23 14:27:04,5.252s,PASSED
delay(1),Chrome 84.0.4147.89,,,2020-07-23 14:27:04,2020-07-23 14:27:05,1.011s,PASSED
"verifyTextPresent(""Input recognition"", false, STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-23 14:27:05,2020-07-23 14:27:09,4.115s,PASSED
"platform.Method.toClickOnWebElement(findTestObject(""Generic/logic""))",Chrome 84.0.4147.89,,,2020-07-23 14:27:09,2020-07-23 14:27:12,2.820s,PASSED
delay(1),Chrome 84.0.4147.89,,,2020-07-23 14:27:12,2020-07-23 14:27:13,1.010s,PASSED
"verifyTextPresent(""Logic"", false, STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-23 14:27:13,2020-07-23 14:27:16,2.711s,PASSED
"platform.Method.toClickOnWebElement(findTestObject(""Generic/session""))",Chrome 84.0.4147.89,,,2020-07-23 14:27:16,2020-07-23 14:27:19,3.315s,PASSED
delay(1),Chrome 84.0.4147.89,,,2020-07-23 14:27:19,2020-07-23 14:27:20,1.005s,PASSED
"verifyTextPresent(""Conversations"", false, STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-23 14:27:20,2020-07-23 14:27:24,3.443s,PASSED
,,,,,,,
Test Cases/Routerbot/nlpConceptCreation_Test,Chrome 84.0.4147.89,TestCase Agenda: To add module and create concept on a router bot,,2020-07-23 14:27:24,2020-07-23 14:29:27,2m - 3.202s,PASSED
Start listener action : setUp,Chrome 84.0.4147.89,,,2020-07-23 14:27:28,2020-07-23 14:27:47,19.501s,PASSED
"callTestCase(findTestCase(""Generic/successfulLogin_Test""), [:], STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-23 14:27:48,2020-07-23 14:28:14,26.527s,PASSED
"platform.Method.navigateToBot(""Router bots"", ROUTER_BOT)",Chrome 84.0.4147.89,,,2020-07-23 14:28:14,2020-07-23 14:28:22,7.477s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/nlp""))",Chrome 84.0.4147.89,,,2020-07-23 14:28:22,2020-07-23 14:28:27,5.229s,PASSED
platform.NLP.addCustom_NER(),Chrome 84.0.4147.89,,,2020-07-23 14:28:27,2020-07-23 14:28:43,16.025s,PASSED
"platform.NLP.createConcept(conceptName, fileName)",Chrome 84.0.4147.89,,,2020-07-23 14:28:43,2020-07-23 14:28:59,15.510s,PASSED
"platform.Method.clickOnElement(findTestObject(""NewRepo/conceptBackBtn""))",Chrome 84.0.4147.89,,,2020-07-23 14:28:59,2020-07-23 14:29:01,2.324s,PASSED
"verifyTextPresent(conceptName, false, STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-23 14:29:01,2020-07-23 14:29:04,3.233s,PASSED
"platform.NLP.createConcept(conceptName2, fileName2)",Chrome 84.0.4147.89,,,2020-07-23 14:29:04,2020-07-23 14:29:21,17.039s,PASSED
