Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
GENERIC1,Chrome 87.0.4280.66,,,2020-11-26 10:42:47,2020-11-26 10:46:13,3m - 26.117s,INCOMPLETE
,,,,,,,
Test Cases/Generic/botPageAndHeaderAccess_Test,Chrome 87.0.4280.66,TestCase Agenda: To verify if navigation to header options is possible and  navigation back to home page,,2020-11-26 10:43:27,2020-11-26 10:44:23,56.415s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Dashboard""]))",Chrome 87.0.4280.66,,,2020-11-26 10:43:28,2020-11-26 10:43:30,2.381s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/imiLogo""))",Chrome 87.0.4280.66,,,2020-11-26 10:43:30,2020-11-26 10:43:32,2.236s,PASSED
"verifyElementPresent(findTestObject(""Button/createBot""), 15, STOP_ON_FAILURE)",Chrome 87.0.4280.66,,,2020-11-26 10:43:32,2020-11-26 10:43:33,1.191s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Knowledge""]))",Chrome 87.0.4280.66,,,2020-11-26 10:43:33,2020-11-26 10:43:36,2.526s,PASSED
"verifyElementText(findTestObject(""Generic/kbHeader""), ""Enterprise Knowledge Base"", OPTIONAL)",Chrome 87.0.4280.66,,,2020-11-26 10:43:36,2020-11-26 10:43:38,2.355s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/imiLogo""))",Chrome 87.0.4280.66,,,2020-11-26 10:43:38,2020-11-26 10:43:41,2.266s,PASSED
"verifyElementPresent(findTestObject(""Button/createBot""), 15, STOP_ON_FAILURE)",Chrome 87.0.4280.66,,,2020-11-26 10:43:41,2020-11-26 10:43:45,4.426s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Analytics""]))",Chrome 87.0.4280.66,,,2020-11-26 10:43:45,2020-11-26 10:43:47,2.326s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/imiLogo""))",Chrome 87.0.4280.66,,,2020-11-26 10:43:47,2020-11-26 10:43:50,2.348s,PASSED
"verifyElementPresent(findTestObject(""Button/createBot""), 15, STOP_ON_FAILURE)",Chrome 87.0.4280.66,,,2020-11-26 10:43:50,2020-11-26 10:43:56,5.833s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Reports""]))",Chrome 87.0.4280.66,,,2020-11-26 10:43:56,2020-11-26 10:43:58,2.638s,PASSED
"verifyElementClickable(findTestObject(""Button/newReport""), STOP_ON_FAILURE)",Chrome 87.0.4280.66,,,2020-11-26 10:43:58,2020-11-26 10:44:01,2.399s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/imiLogo""))",Chrome 87.0.4280.66,,,2020-11-26 10:44:01,2020-11-26 10:44:03,2.321s,PASSED
"verifyElementPresent(findTestObject(""Button/createBot""), 15, STOP_ON_FAILURE)",Chrome 87.0.4280.66,,,2020-11-26 10:44:03,2020-11-26 10:44:07,4.347s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Task bots""]))",Chrome 87.0.4280.66,,,2020-11-26 10:44:07,2020-11-26 10:44:10,2.740s,PASSED
"comment(""Verification of Task bots"")",Chrome 87.0.4280.66,,,2020-11-26 10:44:10,2020-11-26 10:44:10,0.094s,PASSED
"verifyElementPresent(findTestObject(""Button/createBot""), 20, STOP_ON_FAILURE)",Chrome 87.0.4280.66,,,2020-11-26 10:44:10,2020-11-26 10:44:11,1.311s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Smart bots""]))",Chrome 87.0.4280.66,,,2020-11-26 10:44:11,2020-11-26 10:44:14,2.746s,PASSED
"comment(""Verification of Smart bots"")",Chrome 87.0.4280.66,,,2020-11-26 10:44:14,2020-11-26 10:44:14,0.011s,PASSED
"verifyElementPresent(findTestObject(""Button/createBot""), 20, STOP_ON_FAILURE)",Chrome 87.0.4280.66,,,2020-11-26 10:44:14,2020-11-26 10:44:16,1.555s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Router bots""]))",Chrome 87.0.4280.66,,,2020-11-26 10:44:16,2020-11-26 10:44:18,2.482s,PASSED
"comment(""Verification of Router bots"")",Chrome 87.0.4280.66,,,2020-11-26 10:44:18,2020-11-26 10:44:18,0.013s,PASSED
"verifyElementPresent(findTestObject(""Button/createBot""), 20, STOP_ON_FAILURE)",Chrome 87.0.4280.66,,,2020-11-26 10:44:18,2020-11-26 10:44:20,1.377s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Pipeline bots""]))",Chrome 87.0.4280.66,,,2020-11-26 10:44:20,2020-11-26 10:44:22,2.402s,PASSED
"comment(""Verification of Pipeline bots"")",Chrome 87.0.4280.66,,,2020-11-26 10:44:22,2020-11-26 10:44:22,0.019s,PASSED
"verifyElementPresent(findTestObject(""Button/createBot""), 20, STOP_ON_FAILURE)",Chrome 87.0.4280.66,,,2020-11-26 10:44:22,2020-11-26 10:44:23,1.370s,PASSED
,,,,,,,
Test Cases/Generic/adminServiceKeyFunctionality_Test,Chrome 87.0.4280.66,TestCase Agenda: To verify overview page service key functionality for user of type 'Admin',,2020-11-26 10:44:23,2020-11-26 10:44:49,25.407s,PASSED
"mouseOver(findTestObject(""Generic/userInitials""))",Chrome 87.0.4280.66,,,2020-11-26 10:44:24,2020-11-26 10:44:26,2.417s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Enterprise profile""]))",Chrome 87.0.4280.66,,,2020-11-26 10:44:26,2020-11-26 10:44:29,3.077s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/newToken""))",Chrome 87.0.4280.66,,,2020-11-26 10:44:29,2020-11-26 10:44:32,2.369s,PASSED
description = now().toString(),Chrome 87.0.4280.66,,,2020-11-26 10:44:32,2020-11-26 10:44:32,0.088s,PASSED
"sendKeys(findTestObject(""Input/newTokenDescription""), description)",Chrome 87.0.4280.66,,,2020-11-26 10:44:32,2020-11-26 10:44:35,2.690s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/create""))",Chrome 87.0.4280.66,,,2020-11-26 10:44:35,2020-11-26 10:44:37,2.315s,PASSED
"listOfServiceKeys = findWebElements(findTestObject(""GenericII/serviceKeyList""), 5)",Chrome 87.0.4280.66,,,2020-11-26 10:44:37,2020-11-26 10:44:38,1.292s,PASSED
assert getText().contentEquals(description) == true,Chrome 87.0.4280.66,,,2020-11-26 10:44:38,2020-11-26 10:44:39,1.083s,PASSED
"platform.Method.clickOnElement(findTestObject(""GenericII/deleteServiceKey"", [""index"":1]))",Chrome 87.0.4280.66,,,2020-11-26 10:44:39,2020-11-26 10:44:41,2.273s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/expire""))",Chrome 87.0.4280.66,,,2020-11-26 10:44:41,2020-11-26 10:44:44,2.447s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Expired""]))",Chrome 87.0.4280.66,,,2020-11-26 10:44:44,2020-11-26 10:44:47,2.698s,PASSED
"listOfExpiredServiceKeys = findWebElements(findTestObject(""GenericII/serviceKeyList""), 5)",Chrome 87.0.4280.66,,,2020-11-26 10:44:47,2020-11-26 10:44:48,1.176s,PASSED
assert getText().contentEquals(description) == true,Chrome 87.0.4280.66,,,2020-11-26 10:44:48,2020-11-26 10:44:49,1.049s,PASSED
,,,,,,,
Test Cases/Generic/adminUserManagement_Test,Chrome 87.0.4280.66,TestCase Agenda: Verify custom user creation by an 'Admin',,2020-11-26 10:44:49,2020-11-26 10:45:20,31.561s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Users""]))",Chrome 87.0.4280.66,,,2020-11-26 10:44:50,2020-11-26 10:44:52,2.371s,PASSED
