Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
faqSuiteE2E,Chrome 84.0.4147.89,,,2020-07-23 12:10:18,2020-07-23 12:55:23,45m - 4.977s,INCOMPLETE
,,,,,,,
Test Cases/Faqbot/botCreation_Test,Chrome 84.0.4147.89,TestCase Agenda: To test faq bot creation,,2020-07-23 12:10:23,2020-07-23 12:12:19,1m - 55.811s,PASSED
Start listener action : setUp,Chrome 84.0.4147.89,,,2020-07-23 12:10:33,2020-07-23 12:11:10,36.929s,PASSED
"callTestCase(findTestCase(""Generic/successfulLogin_Test""), [:], STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-23 12:11:12,2020-07-23 12:11:44,32.145s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/createBot""))",Chrome 84.0.4147.89,,,2020-07-23 12:11:44,2020-07-23 12:11:47,3.035s,PASSED
"sendKeys(findTestObject(""Input/botName""), nameOfTheBot)",Chrome 84.0.4147.89,,,2020-07-23 12:11:47,2020-07-23 12:11:50,3.215s,PASSED
"platform.Method.clickOnElement(findTestObject(""Toggle/feedback""))",Chrome 84.0.4147.89,,,2020-07-23 12:11:50,2020-07-23 12:11:53,2.336s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/done""))",Chrome 84.0.4147.89,,,2020-07-23 12:11:53,2020-07-23 12:11:55,2.589s,PASSED
"waitForElementVisible(findTestObject(""Generic/articleState""), 45, OPTIONAL)",Chrome 84.0.4147.89,,,2020-07-23 12:11:55,2020-07-23 12:12:14,18.877s,PASSED
"verifyElementText(findTestObject(""Generic/articleState""), ""Trained"", STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-23 12:12:14,2020-07-23 12:12:16,2.307s,PASSED
"platform.Method.clickOnElement(findTestObject(""GenericII/minimize""))",Chrome 84.0.4147.89,,,2020-07-23 12:12:16,2020-07-23 12:12:19,2.237s,PASSED
,,,,,,,
Test Cases/Faqbot/botSideOptionsNavigation_Test,Chrome 84.0.4147.89,TestCase Agenda: To navigate module within a FAQ bot,,2020-07-23 12:12:19,2020-07-23 12:14:44,2m - 25.617s,PASSED
