Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
demo,Chrome 85.0.4183.83,,,2020-09-01 19:48:06,2020-09-01 20:12:40,24m - 34.023s,INCOMPLETE
,,,,,,,
Test Cases/FAQ_SSO/botCreation_Test,Chrome 85.0.4183.83,TestCase Agenda: To test faq bot creation,,2020-09-01 19:48:51,2020-09-01 19:49:17,26.099s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/createBot""))",Chrome 85.0.4183.83,,,2020-09-01 19:48:52,2020-09-01 19:48:55,3.577s,PASSED
"sendKeys(findTestObject(""Input/botName""), nameOfTheBot)",Chrome 85.0.4183.83,,,2020-09-01 19:48:55,2020-09-01 19:48:58,3.021s,PASSED
"platform.Method.clickOnElement(findTestObject(""Toggle/feedback""))",Chrome 85.0.4183.83,,,2020-09-01 19:48:58,2020-09-01 19:49:01,2.388s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/done""))",Chrome 85.0.4183.83,,,2020-09-01 19:49:01,2020-09-01 19:49:03,2.447s,PASSED
"waitForElementVisible(findTestObject(""Generic/articleState""), 60, OPTIONAL)",Chrome 85.0.4183.83,,,2020-09-01 19:49:03,2020-09-01 19:49:12,8.372s,PASSED
"verifyElementText(findTestObject(""Generic/articleState""), ""Trained"", STOP_ON_FAILURE)",Chrome 85.0.4183.83,,,2020-09-01 19:49:12,2020-09-01 19:49:14,2.791s,PASSED
"platform.Method.clickOnElement(findTestObject(""GenericII/minimize""))",Chrome 85.0.4183.83,,,2020-09-01 19:49:14,2020-09-01 19:49:17,2.313s,PASSED
,,,,,,,
Test Cases/FAQ_SSO/botSideOptionsNavigation_Test,Chrome 85.0.4183.83,TestCase Agenda: To navigate module within a FAQ bot,,2020-09-01 19:49:17,2020-09-01 19:50:02,44.900s,PASSED
"platform.Method.clickOnElement(findTestObject(""ICONS/sidebarSettings""))",Chrome 85.0.4183.83,,,2020-09-01 19:49:18,2020-09-01 19:49:22,3.944s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Bot configuration""]), 10, STOP_ON_FAILURE)",Chrome 85.0.4183.83,,,2020-09-01 19:49:22,2020-09-01 19:49:23,1.388s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Management""]))",Chrome 85.0.4183.83,,,2020-09-01 19:49:23,2020-09-01 19:49:26,2.424s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Bot status""]), 10, STOP_ON_FAILURE)",Chrome 85.0.4183.83,,,2020-09-01 19:49:26,2020-09-01 19:49:27,1.346s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Security""]))",Chrome 85.0.4183.83,,,2020-09-01 19:49:27,2020-09-01 19:49:29,2.290s,PASSED
"verifyElementPresent(findTestObject(""NewRepo/inputConsentDisclaimer""), 10, STOP_ON_FAILURE)",Chrome 85.0.4183.83,,,2020-09-01 19:49:29,2020-09-01 19:49:31,1.366s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Handover and Inference""]))",Chrome 85.0.4183.83,,,2020-09-01 19:49:31,2020-09-01 19:49:33,2.358s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Inference""]), 10, STOP_ON_FAILURE)",Chrome 85.0.4183.83,,,2020-09-01 19:49:33,2020-09-01 19:49:34,1.328s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Integrations""]))",Chrome 85.0.4183.83,,,2020-09-01 19:49:34,2020-09-01 19:49:37,2.376s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Chat Agent Platforms""]), 10, STOP_ON_FAILURE)",Chrome 85.0.4183.83,,,2020-09-01 19:49:37,2020-09-01 19:49:38,1.264s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/nlp""))",Chrome 85.0.4183.83,,,2020-09-01 19:49:38,2020-09-01 19:49:41,2.681s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Input recognition""]), 10, STOP_ON_FAILURE)",Chrome 85.0.4183.83,,,2020-09-01 19:49:41,2020-09-01 19:49:42,1.345s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Knowledge base""]))",Chrome 85.0.4183.83,,,2020-09-01 19:49:42,2020-09-01 19:49:44,2.348s,PASSED
"verifyElementPresent(findTestObject(""NewRepo/newConceptBtn""), 10, STOP_ON_FAILURE)",Chrome 85.0.4183.83,,,2020-09-01 19:49:44,2020-09-01 19:49:46,1.313s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/articles""))",Chrome 85.0.4183.83,,,2020-09-01 19:49:46,2020-09-01 19:49:48,2.340s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Knowledge base""]), 10, STOP_ON_FAILURE)",Chrome 85.0.4183.83,,,2020-09-01 19:49:48,2020-09-01 19:49:49,1.443s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Curation""]))",Chrome 85.0.4183.83,,,2020-09-01 19:49:49,2020-09-01 19:49:52,2.506s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Unresolved issues""]), 10, STOP_ON_FAILURE)",Chrome 85.0.4183.83,,,2020-09-01 19:49:52,2020-09-01 19:49:53,1.374s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/session""))",Chrome 85.0.4183.83,,,2020-09-01 19:49:53,2020-09-01 19:49:56,2.870s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Conversations""]), 10, STOP_ON_FAILURE)",Chrome 85.0.4183.83,,,2020-09-01 19:49:56,2020-09-01 19:49:57,1.370s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""History""]))",Chrome 85.0.4183.83,,,2020-09-01 19:49:57,2020-09-01 19:50:00,2.534s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""History""]), 10, STOP_ON_FAILURE)",Chrome 85.0.4183.83,,,2020-09-01 19:50:00,2020-09-01 19:50:02,1.698s,PASSED
,,,,,,,
Test Cases/FAQ_SSO/botUrlAndDefaultArticleConfiguration_Test,Chrome 85.0.4183.83,TestCase Agenda: Update bot logo and welcome message,,2020-09-01 19:50:02,2020-09-01 19:51:06,1m - 3.962s,PASSED
"platform.Method.clickOnElement(findTestObject(""ICONS/sidebarSettings""))",Chrome 85.0.4183.83,,,2020-09-01 19:50:07,2020-09-01 19:50:10,3.160s,PASSED
"waitForElementPresent(findTestObject(""Input/botLogo""), 20, OPTIONAL)",Chrome 85.0.4183.83,,,2020-09-01 19:50:10,2020-09-01 19:50:11,1.277s,PASSED
"setText(findTestObject(""Input/botLogo""), botLogo)",Chrome 85.0.4183.83,,,2020-09-01 19:50:11,2020-09-01 19:50:16,4.988s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/updateBot""))",Chrome 85.0.4183.83,,,2020-09-01 19:50:16,2020-09-01 19:50:19,2.344s,PASSED
"verifyElementPresent(findTestObject(""ICONS/toastMsg""), 15, STOP_ON_FAILURE)",Chrome 85.0.4183.83,,,2020-09-01 19:50:19,2020-09-01 19:50:22,2.818s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/articles""))",Chrome 85.0.4183.83,,,2020-09-01 19:50:22,2020-09-01 19:50:24,2.358s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Welcome Message""]))",Chrome 85.0.4183.83,,,2020-09-01 19:50:24,2020-09-01 19:50:27,2.794s,PASSED
"setText(findTestObject(""Input/textResponse""), welcomeMessage)",Chrome 85.0.4183.83,,,2020-09-01 19:50:27,2020-09-01 19:50:32,5.065s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/save"", [""value"":""Save""]))",Chrome 85.0.4183.83,,,2020-09-01 19:50:32,2020-09-01 19:50:34,2.372s,PASSED
platform.Method.trainAndComment(comment),Chrome 85.0.4183.83,,,2020-09-01 19:50:34,2020-09-01 19:50:41,6.531s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Partial match""]))",Chrome 85.0.4183.83,,,2020-09-01 19:50:41,2020-09-01 19:50:43,2.488s,PASSED
"setText(findTestObject(""Input/textResponse""), customMessage)",Chrome 85.0.4183.83,,,2020-09-01 19:50:43,2020-09-01 19:50:48,5.170s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/save"", [""value"":""Save""]))",Chrome 85.0.4183.83,,,2020-09-01 19:50:48,2020-09-01 19:50:51,2.306s,PASSED
"verifyElementNotPresent(findTestObject(""Button/train""), 5, STOP_ON_FAILURE)",Chrome 85.0.4183.83,,,2020-09-01 19:50:51,2020-09-01 19:50:52,1.407s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/preview""))",Chrome 85.0.4183.83,,,2020-09-01 19:50:52,2020-09-01 19:50:55,2.488s,PASSED
"verifyElementText(findTestObject(""Generic/botReponse"", [""index"":1]), welcomeMessage, STOP_ON_FAILURE)",Chrome 85.0.4183.83,,,2020-09-01 19:50:55,2020-09-01 19:50:57,2.343s,PASSED
"platform.Method.clickOnElement(findTestObject(""GenericII/minimize""))",Chrome 85.0.4183.83,,,2020-09-01 19:50:57,2020-09-01 19:50:59,2.272s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/imiLogo""))",Chrome 85.0.4183.83,,,2020-09-01 19:50:59,2020-09-01 19:51:05,6.342s,PASSED
"comment(""################"")",Chrome 85.0.4183.83,,,2020-09-01 19:51:05,2020-09-01 19:51:06,0.158s,PASSED
,,,,,,,
Test Cases/FAQ_SSO/botCardMenuWithFallbackMessage_Test,Chrome 85.0.4183.83,"TestCase Agenda: Preview bot to answer with a fallback response, save the room id so later we can use it curate the query",,2020-09-01 19:51:06,2020-09-01 19:51:53,47.047s,PASSED
"waitForElementVisible(findTestObject(""Button/createBot""), 20, OPTIONAL)",Chrome 85.0.4183.83,,,2020-09-01 19:51:08,2020-09-01 19:51:11,3.637s,PASSED
"botCardOptions = platform.Method.verifyBotCardMenu(""Q&A bots"", FAQ_BOT)",Chrome 85.0.4183.83,,,2020-09-01 19:51:11,2020-09-01 19:51:28,16.873s,PASSED
"verifyElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Copy Preview Link""]), 5, STOP_ON_FAILURE)",Chrome 85.0.4183.83,,,2020-09-01 19:51:28,2020-09-01 19:51:29,1.204s,PASSED
assert botCardOptions.containsAll(BOT_CARD_OPTION) == true,Chrome 85.0.4183.83,,,2020-09-01 19:51:29,2020-09-01 19:51:29,0.025s,PASSED
"platform.Response.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":FAQ_BOT]))",Chrome 85.0.4183.83,,,2020-09-01 19:51:29,2020-09-01 19:51:33,3.417s,PASSED
"platform.Response.clickOnElement(findTestObject(""Button/preview""))",Chrome 85.0.4183.83,,,2020-09-01 19:51:33,2020-09-01 19:51:36,2.969s,PASSED
"sendKeys(findTestObject(""Input/chatInput""), Keys.chord(userQuery, ENTER))",Chrome 85.0.4183.83,,,2020-09-01 19:51:36,2020-09-01 19:51:39,3.226s,PASSED
"waitForElementPresent(findTestObject(""Generic/botReponse"", [""index"":2]), 20, OPTIONAL)",Chrome 85.0.4183.83,,,2020-09-01 19:51:39,2020-09-01 19:51:40,1.285s,PASSED
"verifyElementText(findTestObject(""Generic/botReponse"", [""index"":2]), botResponse, OPTIONAL)",Chrome 85.0.4183.83,,,2020-09-01 19:51:40,2020-09-01 19:51:42,2.225s,PASSED
getRoomIdAt = new java.util.ArrayList(),Chrome 85.0.4183.83,,,2020-09-01 19:51:42,2020-09-01 19:51:43,0.003s,PASSED
getRoomIdAt = platform.Utility.getRoomID(),Chrome 85.0.4183.83,,,2020-09-01 19:51:43,2020-09-01 19:51:49,6.888s,PASSED
"platform.Utility.overWriteTestData(sheetName, rowNumber, cellNumber, get(0).toString())",Chrome 85.0.4183.83,,,2020-09-01 19:51:49,2020-09-01 19:51:50,0.892s,PASSED
"platform.Response.clickOnElement(findTestObject(""GenericII/minimize""))",Chrome 85.0.4183.83,,,2020-09-01 19:51:50,2020-09-01 19:51:53,2.532s,PASSED
,,,,,,,
Test Cases/FAQ_SSO/importArticlesFromCsv_Test,Chrome 85.0.4183.83,"TestCase Agenda: Import articles from csv, train bot with data and query bot for response",,2020-09-01 19:51:53,2020-09-01 19:52:44,51.447s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/articles""))",Chrome 85.0.4183.83,,,2020-09-01 19:51:54,2020-09-01 19:51:57,2.471s,PASSED
"platform.Articles.selectFromKebabMenu(findTestObject(""Button/importIcon""), ""Import From CSV"")",Chrome 85.0.4183.83,,,2020-09-01 19:51:57,2020-09-01 19:52:04,7.378s,PASSED
"platform.Method.uploadCsvFile(false, fileName)",Chrome 85.0.4183.83,,,2020-09-01 19:52:04,2020-09-01 19:52:09,4.682s,PASSED
platform.Method.trainAndComment(comment),Chrome 85.0.4183.83,,,2020-09-01 19:52:09,2020-09-01 19:52:20,11.315s,PASSED
"waitForElementPresent(findTestObject(""ICONS/toastMsg""), 20, STOP_ON_FAILURE)",Chrome 85.0.4183.83,,,2020-09-01 19:52:20,2020-09-01 19:52:27,7.565s,PASSED
"platform.Response.clickOnElement(findTestObject(""Button/preview""))",Chrome 85.0.4183.83,,,2020-09-01 19:52:27,2020-09-01 19:52:30,2.600s,PASSED
"waitForElementPresent(findTestObject(""Input/chatInput""), 5, OPTIONAL)",Chrome 85.0.4183.83,,,2020-09-01 19:52:30,2020-09-01 19:52:32,1.463s,PASSED
"sendKeys(findTestObject(""Input/chatInput""), Keys.chord(userQuery, ENTER))",Chrome 85.0.4183.83,,,2020-09-01 19:52:32,2020-09-01 19:52:35,2.993s,PASSED
delay(1),Chrome 85.0.4183.83,,,2020-09-01 19:52:35,2020-09-01 19:52:36,1.038s,PASSED
platform.Preview.verifyBotResponse(stringToCheck),Chrome 85.0.4183.83,,,2020-09-01 19:52:36,2020-09-01 19:52:42,6.410s,PASSED
"platform.Response.clickOnElement(findTestObject(""GenericII/minimize""))",Chrome 85.0.4183.83,,,2020-09-01 19:52:42,2020-09-01 19:52:44,2.325s,PASSED
,,,,,,,
Test Cases/FAQ_SSO/extractArticleFromExternalLink_Test,Chrome 85.0.4183.83,"TestCase Agenda: To ensure if faq bots are able to extract faq from external site

Step 1: Extract question from external link
Step 2: Train bot with new data
Step 3: Preview bot 
Step 4: Verify bot response",,2020-09-01 19:52:44,2020-09-01 19:54:07,1m - 23.088s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/articles""))",Chrome 85.0.4183.83,,,2020-09-01 19:52:46,2020-09-01 19:52:48,2.204s,PASSED
"platform.Articles.selectFromKebabMenu(findTestObject(""Button/extractExtLink""), ""Extract from external link"")",Chrome 85.0.4183.83,,,2020-09-01 19:52:48,2020-09-01 19:52:55,6.733s,PASSED
"verifyElementHasAttribute(findTestObject(""Button/extract""), ""disabled"", 10, STOP_ON_FAILURE)",Chrome 85.0.4183.83,,,2020-09-01 19:52:55,2020-09-01 19:52:57,2.359s,PASSED
"sendKeys(findTestObject(""Input/extractLink""), EXTERNAL_LINK)",Chrome 85.0.4183.83,,,2020-09-01 19:52:57,2020-09-01 19:53:00,2.651s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/extract""))",Chrome 85.0.4183.83,,,2020-09-01 19:53:00,2020-09-01 19:53:02,2.248s,PASSED
"check(findTestObject(""Generic/articleCheckbox"", [""index"":1]))",Chrome 85.0.4183.83,,,2020-09-01 19:53:02,2020-09-01 19:53:10,8.077s,PASSED
"check(findTestObject(""Generic/articleCheckbox"", [""index"":3]))",Chrome 85.0.4183.83,,,2020-09-01 19:53:10,2020-09-01 19:53:14,3.423s,PASSED
