Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
faqSuiteE2E,Chrome 83.0.4103.116,,,2020-06-30 09:08:06,2020-06-30 09:52:28,44m - 22.633s,INCOMPLETE
,,,,,,,
Test Cases/Faqbot/botCreation_Test,Chrome 83.0.4103.116,TestCase Agenda: To test faq bot creation,,2020-06-30 09:08:11,2020-06-30 09:09:53,1m - 42.109s,PASSED
Start listener action : setUp,Chrome 83.0.4103.116,,,2020-06-30 09:08:17,2020-06-30 09:08:49,31.923s,PASSED
"callTestCase(findTestCase(""Generic/successfulLogin_Test""), [:], STOP_ON_FAILURE)",Chrome 83.0.4103.116,,,2020-06-30 09:08:51,2020-06-30 09:09:25,34.439s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/createBot""))",Chrome 83.0.4103.116,,,2020-06-30 09:09:25,2020-06-30 09:09:29,4.041s,PASSED
"sendKeys(findTestObject(""Input/botName""), nameOfTheBot)",Chrome 83.0.4103.116,,,2020-06-30 09:09:29,2020-06-30 09:09:35,5.644s,PASSED
"platform.Method.clickOnElement(findTestObject(""Toggle/feedback""))",Chrome 83.0.4103.116,,,2020-06-30 09:09:35,2020-06-30 09:09:37,2.267s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/done""))",Chrome 83.0.4103.116,,,2020-06-30 09:09:37,2020-06-30 09:09:40,2.399s,PASSED
"waitForElementVisible(findTestObject(""Generic/articleState""), 45, OPTIONAL)",Chrome 83.0.4103.116,,,2020-06-30 09:09:40,2020-06-30 09:09:50,10.741s,PASSED
"verifyElementText(findTestObject(""Generic/articleState""), ""Trained"", STOP_ON_FAILURE)",Chrome 83.0.4103.116,,,2020-06-30 09:09:50,2020-06-30 09:09:53,2.853s,PASSED
,,,,,,,
Test Cases/Faqbot/botSideOptionsNavigation_Test,Chrome 83.0.4103.116,TestCase Agenda: To navigate module within a FAQ bot,,2020-06-30 09:09:53,2020-06-30 09:11:43,1m - 49.331s,PASSED
Start listener action : setUp,Chrome 83.0.4103.116,,,2020-06-30 09:09:53,2020-06-30 09:10:16,22.854s,PASSED
"callTestCase(findTestCase(""Generic/successfulLogin_Test""), [:], STOP_ON_FAILURE)",Chrome 83.0.4103.116,,,2020-06-30 09:10:18,2020-06-30 09:10:44,26.875s,PASSED
"platform.Method.navigateToBot(""Q&A bots"", FAQ_BOT)",Chrome 83.0.4103.116,,,2020-06-30 09:10:44,2020-06-30 09:10:51,6.849s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Bot configuration""]), 10, STOP_ON_FAILURE)",Chrome 83.0.4103.116,,,2020-06-30 09:10:51,2020-06-30 09:10:56,4.564s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Management""]))",Chrome 83.0.4103.116,,,2020-06-30 09:10:56,2020-06-30 09:10:58,2.327s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Bot status""]), 10, STOP_ON_FAILURE)",Chrome 83.0.4103.116,,,2020-06-30 09:10:58,2020-06-30 09:10:59,1.277s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Security""]))",Chrome 83.0.4103.116,,,2020-06-30 09:10:59,2020-06-30 09:11:02,2.791s,PASSED
"verifyElementPresent(findTestObject(""NewRepo/inputConsentDisclaimer""), 10, STOP_ON_FAILURE)",Chrome 83.0.4103.116,,,2020-06-30 09:11:02,2020-06-30 09:11:04,1.647s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Handover and Inference""]))",Chrome 83.0.4103.116,,,2020-06-30 09:11:04,2020-06-30 09:11:07,3.276s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Inference""]), 10, STOP_ON_FAILURE)",Chrome 83.0.4103.116,,,2020-06-30 09:11:07,2020-06-30 09:11:09,2.204s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Integrations""]))",Chrome 83.0.4103.116,,,2020-06-30 09:11:09,2020-06-30 09:11:12,3.042s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Chat Agent Platforms""]), 10, STOP_ON_FAILURE)",Chrome 83.0.4103.116,,,2020-06-30 09:11:12,2020-06-30 09:11:14,1.315s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/nlp""))",Chrome 83.0.4103.116,,,2020-06-30 09:11:14,2020-06-30 09:11:18,3.826s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Input recognition""]), 10, STOP_ON_FAILURE)",Chrome 83.0.4103.116,,,2020-06-30 09:11:18,2020-06-30 09:11:19,1.286s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Knowledge base""]))",Chrome 83.0.4103.116,,,2020-06-30 09:11:19,2020-06-30 09:11:21,2.525s,PASSED
"verifyElementPresent(findTestObject(""NewRepo/newConceptBtn""), 10, STOP_ON_FAILURE)",Chrome 83.0.4103.116,,,2020-06-30 09:11:21,2020-06-30 09:11:23,1.438s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/articles""))",Chrome 83.0.4103.116,,,2020-06-30 09:11:23,2020-06-30 09:11:25,2.426s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Knowledge base""]), 10, STOP_ON_FAILURE)",Chrome 83.0.4103.116,,,2020-06-30 09:11:25,2020-06-30 09:11:27,2.045s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Curation""]))",Chrome 83.0.4103.116,,,2020-06-30 09:11:27,2020-06-30 09:11:30,2.510s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Unresolved issues""]), 10, STOP_ON_FAILURE)",Chrome 83.0.4103.116,,,2020-06-30 09:11:30,2020-06-30 09:11:32,1.722s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/session""))",Chrome 83.0.4103.116,,,2020-06-30 09:11:32,2020-06-30 09:11:36,4.117s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Conversations""]), 10, STOP_ON_FAILURE)",Chrome 83.0.4103.116,,,2020-06-30 09:11:36,2020-06-30 09:11:38,1.781s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""History""]))",Chrome 83.0.4103.116,,,2020-06-30 09:11:38,2020-06-30 09:11:41,3.528s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""History""]), 10, STOP_ON_FAILURE)",Chrome 83.0.4103.116,,,2020-06-30 09:11:41,2020-06-30 09:11:43,1.570s,PASSED
,,,,,,,
Test Cases/Faqbot/updateBotConfig_Test,Chrome 83.0.4103.116,TestCase Agenda: Update bot logo and welcome message,,2020-06-30 09:11:43,2020-06-30 09:13:42,1m - 59.154s,PASSED
Start listener action : setUp,Chrome 83.0.4103.116,,,2020-06-30 09:11:47,2020-06-30 09:12:16,28.630s,PASSED
"callTestCase(findTestCase(""Generic/successfulLogin_Test""), [:], STOP_ON_FAILURE)",Chrome 83.0.4103.116,,,2020-06-30 09:12:18,2020-06-30 09:12:42,24.024s,PASSED
"platform.Method.navigateToBot(""Q&A bots"", FAQ_BOT)",Chrome 83.0.4103.116,,,2020-06-30 09:12:42,2020-06-30 09:12:53,11.240s,PASSED
"setText(findTestObject(""Input/botLogo""), botLogo)",Chrome 83.0.4103.116,,,2020-06-30 09:12:53,2020-06-30 09:13:05,12.019s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/updateBot""))",Chrome 83.0.4103.116,,,2020-06-30 09:13:05,2020-06-30 09:13:08,2.429s,PASSED
"verifyElementPresent(findTestObject(""ICONS/toastMsg""), 15, STOP_ON_FAILURE)",Chrome 83.0.4103.116,,,2020-06-30 09:13:08,2020-06-30 09:13:11,2.784s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/articles""))",Chrome 83.0.4103.116,,,2020-06-30 09:13:11,2020-06-30 09:13:14,3.510s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Welcome Message""]))",Chrome 83.0.4103.116,,,2020-06-30 09:13:14,2020-06-30 09:13:18,4.061s,PASSED
"setText(findTestObject(""Input/textResponse""), welcomeMessage)",Chrome 83.0.4103.116,,,2020-06-30 09:13:18,2020-06-30 09:13:26,7.687s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/save"", [""value"":"" Save ""]))",Chrome 83.0.4103.116,,,2020-06-30 09:13:26,2020-06-30 09:13:29,2.899s,PASSED
