Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
generic,Chrome 85.0.4183.121,,,2020-10-01 15:36:21,2020-10-01 15:40:54,4m - 32.652s,INCOMPLETE
,,,,,,,
Test Cases/Generic/botPageAndHeaderAccess_Test,Chrome 85.0.4183.121,TestCase Agenda: To verify if navigation to header options is possible and  navigation back to home page,,2020-10-01 15:37:17,2020-10-01 15:38:34,1m - 17.193s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Dashboard""]))",Chrome 85.0.4183.121,,,2020-10-01 15:37:17,2020-10-01 15:37:24,6.764s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/imiLogo""))",Chrome 85.0.4183.121,,,2020-10-01 15:37:24,2020-10-01 15:37:27,3.152s,PASSED
"verifyElementPresent(findTestObject(""Button/createBot""), 15, STOP_ON_FAILURE)",Chrome 85.0.4183.121,,,2020-10-01 15:37:27,2020-10-01 15:37:28,1.292s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Knowledge""]))",Chrome 85.0.4183.121,,,2020-10-01 15:37:28,2020-10-01 15:37:32,3.931s,PASSED
"verifyElementText(findTestObject(""Generic/kbHeader""), ""Enterprise Knowledge Base"", OPTIONAL)",Chrome 85.0.4183.121,,,2020-10-01 15:37:32,2020-10-01 15:37:36,3.539s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/imiLogo""))",Chrome 85.0.4183.121,,,2020-10-01 15:37:36,2020-10-01 15:37:43,7.076s,PASSED
"verifyElementPresent(findTestObject(""Button/createBot""), 15, STOP_ON_FAILURE)",Chrome 85.0.4183.121,,,2020-10-01 15:37:43,2020-10-01 15:37:45,2.168s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Analytics""]))",Chrome 85.0.4183.121,,,2020-10-01 15:37:45,2020-10-01 15:37:48,2.818s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/imiLogo""))",Chrome 85.0.4183.121,,,2020-10-01 15:37:48,2020-10-01 15:37:54,6.317s,PASSED
