Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
FAQ_SSO,Chrome 86.0.4240.75,,,2020-10-19 10:18:06,2020-10-19 10:54:46,36m - 39.665s,INCOMPLETE
,,,,,,,
Test Cases/FAQ_SSO/botCreation_Test,Chrome 86.0.4240.75,TestCase Agenda: To test faq bot creation,,2020-10-19 10:18:57,2020-10-19 10:19:35,37.587s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/createBot""))",Chrome 86.0.4240.75,,,2020-10-19 10:18:58,2020-10-19 10:19:03,4.652s,PASSED
"sendKeys(findTestObject(""Input/botName""), nameOfTheBot)",Chrome 86.0.4240.75,,,2020-10-19 10:19:03,2020-10-19 10:19:08,5.559s,PASSED
"platform.Method.clickOnElement(findTestObject(""Toggle/feedback""))",Chrome 86.0.4240.75,,,2020-10-19 10:19:08,2020-10-19 10:19:11,3.089s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/done""))",Chrome 86.0.4240.75,,,2020-10-19 10:19:11,2020-10-19 10:19:14,2.850s,PASSED
"waitForElementVisible(findTestObject(""Generic/articleState""), 60, OPTIONAL)",Chrome 86.0.4240.75,,,2020-10-19 10:19:14,2020-10-19 10:19:29,15.045s,PASSED
"if (!(verifyElementText(findTestObject(""Generic/articleState""), ""Trained"", OPTIONAL)))",Chrome 86.0.4240.75,,,2020-10-19 10:19:29,2020-10-19 10:19:32,2.869s,PASSED
"platform.Method.clickOnElement(findTestObject(""GenericII/minimize""))",Chrome 86.0.4240.75,,,2020-10-19 10:19:32,2020-10-19 10:19:35,2.591s,PASSED
,,,,,,,
Test Cases/FAQ_SSO/botSideOptionsNavigation_Test,Chrome 86.0.4240.75,TestCase Agenda: To navigate module within a FAQ bot,,2020-10-19 10:19:35,2020-10-19 10:20:23,48.145s,PASSED
"platform.Method.clickOnElement(findTestObject(""ICONS/sidebarSettings""))",Chrome 86.0.4240.75,,,2020-10-19 10:19:36,2020-10-19 10:19:40,3.761s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Bot configuration""]), 10, STOP_ON_FAILURE)",Chrome 86.0.4240.75,,,2020-10-19 10:19:40,2020-10-19 10:19:41,1.234s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Management""]))",Chrome 86.0.4240.75,,,2020-10-19 10:19:41,2020-10-19 10:19:43,2.274s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Bot status""]), 10, STOP_ON_FAILURE)",Chrome 86.0.4240.75,,,2020-10-19 10:19:43,2020-10-19 10:19:44,1.348s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Security""]))",Chrome 86.0.4240.75,,,2020-10-19 10:19:44,2020-10-19 10:19:47,2.323s,PASSED
"verifyElementPresent(findTestObject(""NewRepo/inputConsentDisclaimer""), 10, STOP_ON_FAILURE)",Chrome 86.0.4240.75,,,2020-10-19 10:19:47,2020-10-19 10:19:49,1.941s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Handover and Inference""]))",Chrome 86.0.4240.75,,,2020-10-19 10:19:49,2020-10-19 10:19:51,2.562s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Inference""]), 10, STOP_ON_FAILURE)",Chrome 86.0.4240.75,,,2020-10-19 10:19:51,2020-10-19 10:19:53,1.347s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Integrations""]))",Chrome 86.0.4240.75,,,2020-10-19 10:19:53,2020-10-19 10:19:56,3.578s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Chat Agent Platforms""]), 10, STOP_ON_FAILURE)",Chrome 86.0.4240.75,,,2020-10-19 10:19:56,2020-10-19 10:19:57,1.304s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/nlp""))",Chrome 86.0.4240.75,,,2020-10-19 10:19:57,2020-10-19 10:20:01,3.736s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Input recognition""]), 10, STOP_ON_FAILURE)",Chrome 86.0.4240.75,,,2020-10-19 10:20:01,2020-10-19 10:20:03,1.721s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Knowledge base""]))",Chrome 86.0.4240.75,,,2020-10-19 10:20:03,2020-10-19 10:20:05,2.369s,PASSED
"verifyElementPresent(findTestObject(""NewRepo/newConceptBtn""), 10, STOP_ON_FAILURE)",Chrome 86.0.4240.75,,,2020-10-19 10:20:05,2020-10-19 10:20:07,1.510s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/articles""))",Chrome 86.0.4240.75,,,2020-10-19 10:20:07,2020-10-19 10:20:10,3.088s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Knowledge base""]), 10, STOP_ON_FAILURE)",Chrome 86.0.4240.75,,,2020-10-19 10:20:10,2020-10-19 10:20:12,1.691s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Curation""]))",Chrome 86.0.4240.75,,,2020-10-19 10:20:12,2020-10-19 10:20:14,2.657s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Unresolved issues""]), 10, STOP_ON_FAILURE)",Chrome 86.0.4240.75,,,2020-10-19 10:20:14,2020-10-19 10:20:16,1.248s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/session""))",Chrome 86.0.4240.75,,,2020-10-19 10:20:16,2020-10-19 10:20:18,2.633s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Conversations""]), 10, STOP_ON_FAILURE)",Chrome 86.0.4240.75,,,2020-10-19 10:20:18,2020-10-19 10:20:19,1.232s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""History""]))",Chrome 86.0.4240.75,,,2020-10-19 10:20:19,2020-10-19 10:20:22,2.169s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""History""]), 10, STOP_ON_FAILURE)",Chrome 86.0.4240.75,,,2020-10-19 10:20:22,2020-10-19 10:20:23,1.169s,PASSED
,,,,,,,
Test Cases/FAQ_SSO/botUrlAndDefaultArticleConfiguration_Test,Chrome 86.0.4240.75,TestCase Agenda: Update bot logo and welcome message,,2020-10-19 10:20:23,2020-10-19 10:21:39,1m - 15.881s,PASSED
"platform.Method.clickOnElement(findTestObject(""ICONS/sidebarSettings""))",Chrome 86.0.4240.75,,,2020-10-19 10:20:28,2020-10-19 10:20:33,5.053s,PASSED
"waitForElementPresent(findTestObject(""Input/botLogo""), 20, OPTIONAL)",Chrome 86.0.4240.75,,,2020-10-19 10:20:33,2020-10-19 10:20:34,1.227s,PASSED
"setText(findTestObject(""Input/botLogo""), botLogo)",Chrome 86.0.4240.75,,,2020-10-19 10:20:34,2020-10-19 10:20:42,8.523s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/updateBot""))",Chrome 86.0.4240.75,,,2020-10-19 10:20:42,2020-10-19 10:20:47,4.296s,PASSED
"verifyElementPresent(findTestObject(""ICONS/toastMsg""), 15, STOP_ON_FAILURE)",Chrome 86.0.4240.75,,,2020-10-19 10:20:47,2020-10-19 10:20:50,3.544s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/articles""))",Chrome 86.0.4240.75,,,2020-10-19 10:20:50,2020-10-19 10:20:54,3.318s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Welcome Message""]))",Chrome 86.0.4240.75,,,2020-10-19 10:20:54,2020-10-19 10:20:57,3.821s,PASSED
"setText(findTestObject(""Input/textResponse""), welcomeMessage)",Chrome 86.0.4240.75,,,2020-10-19 10:20:57,2020-10-19 10:21:03,5.981s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/save"", [""value"":""Save""]))",Chrome 86.0.4240.75,,,2020-10-19 10:21:03,2020-10-19 10:21:07,3.296s,PASSED
platform.Method.trainAndComment(comment),Chrome 86.0.4240.75,,,2020-10-19 10:21:07,2020-10-19 10:21:13,6.257s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Partial match""]))",Chrome 86.0.4240.75,,,2020-10-19 10:21:13,2020-10-19 10:21:16,3.141s,PASSED
"setText(findTestObject(""Input/textResponse""), customMessage)",Chrome 86.0.4240.75,,,2020-10-19 10:21:16,2020-10-19 10:21:21,4.607s,PASSED
