Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
deleteAllBot,Chrome 83.0.4103.116,,,2020-07-10 10:32:57,2020-07-10 10:39:40,6m - 43.026s,INCOMPLETE
,,,,,,,
Test Cases/Routerbot/botDeletion_Test,Chrome 83.0.4103.116,"TestCase Agenda: Verify if a user(Admin) can successfully delete a router bot

Step 1: Navigate to bot 
Step 2: Click on kebab menu on top right and select 'Delete' option
Step 3: Click on delete bot button (confirmation)
Step 4: Navigate to router bots page to verify if bot name is present",,2020-07-10 10:32:58,2020-07-10 10:34:24,1m - 25.749s,PASSED
Start listener action : setUp,Chrome 83.0.4103.116,,,2020-07-10 10:32:58,2020-07-10 10:33:16,17.170s,PASSED
"callTestCase(findTestCase(""Generic/successfulLogin_Test""), [:], STOP_ON_FAILURE)",Chrome 83.0.4103.116,,,2020-07-10 10:33:16,2020-07-10 10:33:44,27.315s,PASSED
"platform.Method.navigateToBot(""Router bots"", ROUTER_BOT)",Chrome 83.0.4103.116,,,2020-07-10 10:33:44,2020-07-10 10:33:51,7.093s,PASSED
"platform.Method.selectFromHamburgerMenu(""Delete"")",Chrome 83.0.4103.116,,,2020-07-10 10:33:51,2020-07-10 10:33:58,7.403s,PASSED
"platform.Method.toClickOnWebElement(findTestObject(""Generic/botDeleteBtn""))",Chrome 83.0.4103.116,,,2020-07-10 10:33:58,2020-07-10 10:34:01,2.562s,PASSED
delay(5),Chrome 83.0.4103.116,,,2020-07-10 10:34:01,2020-07-10 10:34:06,5.038s,PASSED
"platform.Method.toClickOnWebElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Router bots""]))",Chrome 83.0.4103.116,,,2020-07-10 10:34:06,2020-07-10 10:34:21,15.564s,PASSED
"verifyTextNotPresent(ROUTER_BOT, false, STOP_ON_FAILURE)",Chrome 83.0.4103.116,,,2020-07-10 10:34:21,2020-07-10 10:34:24,2.778s,PASSED
,,,,,,,
Test Cases/Faqbot/botDeletion_Test,Chrome 83.0.4103.116,TestCase Agenda: Successfully able to delete a bot,,2020-07-10 10:34:24,2020-07-10 10:35:33,1m - 8.581s,FAILED
Start listener action : setUp,Chrome 83.0.4103.116,,,2020-07-10 10:34:24,2020-07-10 10:34:39,15.069s,PASSED
"callTestCase(findTestCase(""Generic/successfulLogin_Test""), [:], STOP_ON_FAILURE)",Chrome 83.0.4103.116,,,2020-07-10 10:34:40,2020-07-10 10:35:10,30.722s,PASSED
"platform.Method.navigateToBot(""Q&A bots"", FAQ_BOT)",Chrome 83.0.4103.116,,,2020-07-10 10:35:10,2020-07-10 10:35:16,6.049s,PASSED
"platform.Method.selectFromHamburgerMenu(""Delete"")",Chrome 83.0.4103.116,,,2020-07-10 10:35:16,2020-07-10 10:35:23,6.926s,PASSED
"platform.Method.toClickOnWebElement(findTestObject(""Generic/botDeleteBtn""))",Chrome 83.0.4103.116,,,2020-07-10 10:35:23,2020-07-10 10:35:26,2.509s,PASSED
"verifyElementPresent(findTestObject(""Button/createBot""), 20, OPTIONAL)",Chrome 83.0.4103.116,,,2020-07-10 10:35:26,2020-07-10 10:35:27,1.363s,PASSED
"verifyTextNotPresent(FAQ_BOT, false, STOP_ON_FAILURE)",Chrome 83.0.4103.116,,,2020-07-10 10:35:27,2020-07-10 10:35:32,5.300s,FAILED
,,,,,,,
Test Cases/Smartbot/botDeletion_Test,Chrome 83.0.4103.116,TestCase Agenda: Verify successfully deletion of smart bot,,2020-07-10 10:35:33,2020-07-10 10:36:56,1m - 23.742s,PASSED
Start listener action : setUp,Chrome 83.0.4103.116,,,2020-07-10 10:35:33,2020-07-10 10:35:48,15.528s,PASSED
"callTestCase(findTestCase(""Generic/successfulLogin_Test""), [:], STOP_ON_FAILURE)",Chrome 83.0.4103.116,,,2020-07-10 10:35:49,2020-07-10 10:36:18,28.758s,PASSED
"platform.Method.navigateToBot(""Smart bots"", SMART_BOT)",Chrome 83.0.4103.116,,,2020-07-10 10:36:18,2020-07-10 10:36:25,6.817s,PASSED
"platform.Method.selectFromHamburgerMenu(""Delete"")",Chrome 83.0.4103.116,,,2020-07-10 10:36:25,2020-07-10 10:36:32,6.983s,PASSED
"platform.Method.toClickOnWebElement(findTestObject(""Generic/botDeleteBtn""))",Chrome 83.0.4103.116,,,2020-07-10 10:36:32,2020-07-10 10:36:34,2.455s,PASSED
delay(5),Chrome 83.0.4103.116,,,2020-07-10 10:36:34,2020-07-10 10:36:39,5.006s,PASSED
"platform.Method.toClickOnWebElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Smart bots""]))",Chrome 83.0.4103.116,,,2020-07-10 10:36:39,2020-07-10 10:36:50,10.997s,PASSED
"verifyTextNotPresent(SMART_BOT, false, STOP_ON_FAILURE)",Chrome 83.0.4103.116,,,2020-07-10 10:36:50,2020-07-10 10:36:56,6.289s,PASSED
,,,,,,,
Test Cases/Taskbot/botDeletion_Test,Chrome 83.0.4103.116,TestCase Agenda: To successfully delete a task bot,,2020-07-10 10:36:56,2020-07-10 10:38:20,1m - 23.699s,PASSED
Start listener action : setUp,Chrome 83.0.4103.116,,,2020-07-10 10:36:56,2020-07-10 10:37:14,17.327s,PASSED
"callTestCase(findTestCase(""Generic/successfulLogin_Test""), [:], STOP_ON_FAILURE)",Chrome 83.0.4103.116,,,2020-07-10 10:37:14,2020-07-10 10:37:40,25.481s,PASSED
"platform.Method.navigateToBot(""Task bots"", TASK_BOT)",Chrome 83.0.4103.116,,,2020-07-10 10:37:40,2020-07-10 10:37:47,6.708s,PASSED
