Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
v4.x_TaskSuite,Chrome 88.0.4324.150,,,2021-02-17 17:14:20,2021-02-17 17:26:33,12m - 12.736s,INCOMPLETE
,,,,,,,
Test Cases/TASK_SSO/botCreation_Test,Chrome 88.0.4324.150,TestCase Agenda: Verification of task bot creation,,2021-02-17 17:15:05,2021-02-17 17:15:35,29.860s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Task bots""]))",Chrome 88.0.4324.150,,,2021-02-17 17:15:05,2021-02-17 17:15:11,5.262s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/createBot""))",Chrome 88.0.4324.150,,,2021-02-17 17:15:11,2021-02-17 17:15:14,3.416s,PASSED
"sendKeys(findTestObject(""Input/botName""), nameOfTheBot)",Chrome 88.0.4324.150,,,2021-02-17 17:15:14,2021-02-17 17:15:17,2.852s,PASSED
"platform.Method.clickOnElement(findTestObject(""Toggle/feedback""))",Chrome 88.0.4324.150,,,2021-02-17 17:15:17,2021-02-17 17:15:19,2.295s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/done""))",Chrome 88.0.4324.150,,,2021-02-17 17:15:19,2021-02-17 17:15:21,2.344s,PASSED
"waitForElementVisible(findTestObject(""Generic/modelState""), 60, OPTIONAL)",Chrome 88.0.4324.150,,,2021-02-17 17:15:21,2021-02-17 17:15:33,11.051s,PASSED
"if (!(verifyElementText(findTestObject(""Generic/modelState""), ""Trained"", OPTIONAL)))",Chrome 88.0.4324.150,,,2021-02-17 17:15:33,2021-02-17 17:15:35,2.470s,PASSED
,,,,,,,
Test Cases/Sprint/v4.4/mapLocationEntityCreation_Test,Chrome 88.0.4324.150,"Scenario 1: Verify if Map location entity can successfully be created 

Given: User is on new entity creation page

When: User clicks on create entity button
And: User enters entity name and selects entity type map location
And: User clicks on save button
Then: A new entity of map type should get created and present on entity list 

Scenario 2: Verify if Map location entity can be updated successfully(Name of the entity can only be updated)

Given: Map entity is already present on entity list

When: User selects a map entity
And: User modifies the name and clicks on save button
Then: Application should successfully update the map entity name",,2021-02-17 17:15:35,2021-02-17 17:16:34,59.435s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/training""))",Chrome 88.0.4324.150,,,2021-02-17 17:15:36,2021-02-17 17:15:38,2.187s,PASSED
"testData = findTestData(""Data Files/testData_Task"")",Chrome 88.0.4324.150,,,2021-02-17 17:15:38,2021-02-17 17:15:40,1.847s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Entities""]))",Chrome 88.0.4324.150,,,2021-02-17 17:15:40,2021-02-17 17:15:42,2.190s,PASSED
"comment("" *** SCENARIO 1 STARTED ***"")",Chrome 88.0.4324.150,,,2021-02-17 17:15:42,2021-02-17 17:15:42,0.076s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/createEntity""))",Chrome 88.0.4324.150,,,2021-02-17 17:15:42,2021-02-17 17:15:45,2.504s,PASSED
"platform.Training.createEntity(testData.getValue(""map_entity"", 1), "" Map location (whatsapp) "", null)",Chrome 88.0.4324.150,,,2021-02-17 17:15:45,2021-02-17 17:15:55,10.830s,PASSED
"waitForElementPresent(findTestObject(""ICONS/toastMsg""), 20, CONTINUE_ON_FAILURE)",Chrome 88.0.4324.150,,,2021-02-17 17:15:55,2021-02-17 17:15:57,1.407s,PASSED
"comment("" *** VALIDATION --> ENTITY CREATION CHECK ***"")",Chrome 88.0.4324.150,,,2021-02-17 17:15:57,2021-02-17 17:15:57,0.009s,PASSED
"mapElement = findWebElements(findTestObject(""GenericII/listOfEntityNames""), 5).get(0)",Chrome 88.0.4324.150,,,2021-02-17 17:15:57,2021-02-17 17:15:58,1.396s,PASSED
"assert getText().contentEquals(""map"") == true",Chrome 88.0.4324.150,,,2021-02-17 17:15:58,2021-02-17 17:15:59,1.094s,PASSED
"comment("" *** SCENARIO 2 STARTED ***"")",Chrome 88.0.4324.150,,,2021-02-17 17:15:59,2021-02-17 17:15:59,0.007s,PASSED
mapElement.click(),Chrome 88.0.4324.150,,,2021-02-17 17:15:59,2021-02-17 17:16:01,1.332s,PASSED
"setText(findTestObject(""Input/entityName""), testData.getValue(""map_entity"", 2))",Chrome 88.0.4324.150,,,2021-02-17 17:16:01,2021-02-17 17:16:05,3.908s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/entityPageSaveButton""))",Chrome 88.0.4324.150,,,2021-02-17 17:16:05,2021-02-17 17:16:07,2.343s,PASSED
"waitForElementPresent(findTestObject(""ICONS/toastMsg""), 20, CONTINUE_ON_FAILURE)",Chrome 88.0.4324.150,,,2021-02-17 17:16:07,2021-02-17 17:16:08,1.375s,PASSED
"comment("" *** VALIDATION --> ENTITY NAME UPDATE CHECK ***"")",Chrome 88.0.4324.150,,,2021-02-17 17:16:08,2021-02-17 17:16:08,0.008s,PASSED
"mapElement = findWebElements(findTestObject(""GenericII/listOfEntityNames""), 5).get(0)",Chrome 88.0.4324.150,,,2021-02-17 17:16:08,2021-02-17 17:16:10,1.174s,PASSED
"assert getText().contentEquals(""new map"") == true",Chrome 88.0.4324.150,,,2021-02-17 17:16:10,2021-02-17 17:16:11,1.057s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/response""))",Chrome 88.0.4324.150,,,2021-02-17 17:16:11,2021-02-17 17:16:13,2.551s,PASSED
"platform.Response.createRichResponse(testData.getValue(""rich_template"", 6), testData.getValue(""rich_template_value"", 6))",Chrome 88.0.4324.150,,,2021-02-17 17:16:13,2021-02-17 17:16:33,20.100s,PASSED
"waitForElementPresent(findTestObject(""ICONS/toastMsg""), 20, CONTINUE_ON_FAILURE)",Chrome 88.0.4324.150,,,2021-02-17 17:16:33,2021-02-17 17:16:34,1.197s,PASSED
,,,,,,,
Test Cases/Sprint/v4.4/mapLocationEntityTaggingInIntent_Test,Chrome 88.0.4324.150,"Scenario 1: Verify if a map entity gets auto recognised to a new or existing intent.

Given: 

When: 
And: 
Then: 

Scenario 2: 

Given: 

When: 
And: 
Then: ",,2021-02-17 17:16:34,2021-02-17 17:17:56,1m - 21.330s,PASSED
