Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
FAQ_SSO,Chrome 88.0.4324.150,,,2021-02-17 15:04:55,2021-02-17 15:41:02,36m - 7.700s,INCOMPLETE
,,,,,,,
Test Cases/FAQ_SSO/botCreation_Test,Chrome 88.0.4324.150,TestCase Agenda: To test faq bot creation,,2021-02-17 15:05:41,2021-02-17 15:06:07,25.964s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/createBot""))",Chrome 88.0.4324.150,,,2021-02-17 15:05:42,2021-02-17 15:05:45,3.375s,PASSED
"sendKeys(findTestObject(""Input/botName""), nameOfTheBot)",Chrome 88.0.4324.150,,,2021-02-17 15:05:45,2021-02-17 15:05:48,2.650s,PASSED
"platform.Method.clickOnElement(findTestObject(""Toggle/feedback""))",Chrome 88.0.4324.150,,,2021-02-17 15:05:48,2021-02-17 15:05:50,2.310s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/done""))",Chrome 88.0.4324.150,,,2021-02-17 15:05:50,2021-02-17 15:05:53,2.315s,PASSED
"waitForElementVisible(findTestObject(""Generic/articleState""), 60, OPTIONAL)",Chrome 88.0.4324.150,,,2021-02-17 15:05:53,2021-02-17 15:06:02,9.664s,PASSED
"if (!(verifyElementText(findTestObject(""Generic/articleState""), ""Trained"", OPTIONAL)))",Chrome 88.0.4324.150,,,2021-02-17 15:06:02,2021-02-17 15:06:05,2.344s,PASSED
"platform.Method.clickOnElement(findTestObject(""GenericII/minimize""))",Chrome 88.0.4324.150,,,2021-02-17 15:06:05,2021-02-17 15:06:07,2.355s,PASSED
,,,,,,,
Test Cases/FAQ_SSO/botSideOptionsNavigation_Test,Chrome 88.0.4324.150,TestCase Agenda: To navigate module within a FAQ bot,,2021-02-17 15:06:07,2021-02-17 15:06:51,43.556s,PASSED
"platform.Method.clickOnElement(findTestObject(""ICONS/sidebarSettings""))",Chrome 88.0.4324.150,,,2021-02-17 15:06:08,2021-02-17 15:06:12,3.904s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Bot configuration""]), 10, STOP_ON_FAILURE)",Chrome 88.0.4324.150,,,2021-02-17 15:06:12,2021-02-17 15:06:13,1.286s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Management""]))",Chrome 88.0.4324.150,,,2021-02-17 15:06:13,2021-02-17 15:06:16,2.418s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Bot status""]), 10, STOP_ON_FAILURE)",Chrome 88.0.4324.150,,,2021-02-17 15:06:16,2021-02-17 15:06:17,1.299s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Security""]))",Chrome 88.0.4324.150,,,2021-02-17 15:06:17,2021-02-17 15:06:19,2.316s,PASSED
"verifyElementPresent(findTestObject(""NewRepo/inputConsentDisclaimer""), 10, STOP_ON_FAILURE)",Chrome 88.0.4324.150,,,2021-02-17 15:06:19,2021-02-17 15:06:21,1.339s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Handover and Inference""]))",Chrome 88.0.4324.150,,,2021-02-17 15:06:21,2021-02-17 15:06:23,2.345s,PASSED
"waitForElementPresent(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Inference""]), 10, STOP_ON_FAILURE)",Chrome 88.0.4324.150,,,2021-02-17 15:06:23,2021-02-17 15:06:24,1.338s,PASSED
