Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
smartSuiteE2E,Chrome 83.0.4103.116,,,2020-07-07 16:21:07,2020-07-07 16:30:45,9m - 37.260s,INCOMPLETE
,,,,,,,
Test Cases/Smartbot/botCreation_Test,Chrome 83.0.4103.116,TestCase Agenda: Verify successful creation of smart bot,,2020-07-07 16:21:09,2020-07-07 16:23:22,2m - 13.200s,PASSED
Start listener action : setUp,Chrome 83.0.4103.116,,,2020-07-07 16:21:15,2020-07-07 16:21:37,22.936s,PASSED
"callTestCase(findTestCase(""Generic/successfulLogin_Test""), [:], STOP_ON_FAILURE)",Chrome 83.0.4103.116,,,2020-07-07 16:21:42,2020-07-07 16:22:23,41.738s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Smart bots""]))",Chrome 83.0.4103.116,,,2020-07-07 16:22:23,2020-07-07 16:22:29,5.295s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/createBot""))",Chrome 83.0.4103.116,,,2020-07-07 16:22:29,2020-07-07 16:22:32,3.178s,PASSED
"sendKeys(findTestObject(""Input/botName""), nameOfTheBot)",Chrome 83.0.4103.116,,,2020-07-07 16:22:32,2020-07-07 16:22:38,6.098s,PASSED
"platform.Method.clickOnElement(findTestObject(""GenericII/smartContinueBtn""))",Chrome 83.0.4103.116,,,2020-07-07 16:22:38,2020-07-07 16:22:40,2.313s,PASSED
"platform.Method.clickOnElement(findTestObject(""Toggle/feedback""))",Chrome 83.0.4103.116,,,2020-07-07 16:22:40,2020-07-07 16:22:43,3.066s,PASSED
"platform.Method.clickOnElement(findTestObject(""GenericII/smartContinueBtn""))",Chrome 83.0.4103.116,,,2020-07-07 16:22:43,2020-07-07 16:22:46,2.751s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/done""))",Chrome 83.0.4103.116,,,2020-07-07 16:22:46,2020-07-07 16:22:49,2.732s,PASSED
"waitForElementPresent(findTestObject(""Button/updateBot""), 30, OPTIONAL)",Chrome 83.0.4103.116,,,2020-07-07 16:22:49,2020-07-07 16:23:22,33.546s,PASSED
,,,,,,,
Test Cases/Smartbot/nlpConceptCreation_Test,Chrome 83.0.4103.116,TestCase Agenda: Verify if user create concept and add module to smart bot,,2020-07-07 16:23:22,2020-07-07 16:25:22,1m - 59.094s,PASSED
Start listener action : setUp,Chrome 83.0.4103.116,,,2020-07-07 16:23:25,2020-07-07 16:23:52,26.896s,PASSED
"callTestCase(findTestCase(""Generic/successfulLogin_Test""), [:], STOP_ON_FAILURE)",Chrome 83.0.4103.116,,,2020-07-07 16:23:54,2020-07-07 16:24:25,31.194s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/imiLogo""))",Chrome 83.0.4103.116,,,2020-07-07 16:24:25,2020-07-07 16:24:28,2.491s,PASSED
"platform.Method.navigateToBot(""Smart bots"", SMART_BOT)",Chrome 83.0.4103.116,,,2020-07-07 16:24:28,2020-07-07 16:24:38,10.058s,PASSED
"testData = findTestData(""testData_Smart"")",Chrome 83.0.4103.116,,,2020-07-07 16:24:38,2020-07-07 16:24:38,0.523s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/nlp""))",Chrome 83.0.4103.116,,,2020-07-07 16:24:38,2020-07-07 16:24:43,4.880s,PASSED
platform.NLP.addCustom_NER(),Chrome 83.0.4103.116,,,2020-07-07 16:24:43,2020-07-07 16:24:57,13.912s,PASSED
"platform.NLP.createConceptType(""Double Match"", false, testData.getValue(""concept_name"", 1), testData.getValue(""file_name"", 1))",Chrome 83.0.4103.116,,,2020-07-07 16:24:57,2020-07-07 16:25:14,16.572s,PASSED
"platform.Method.clickOnElement(findTestObject(""NewRepo/conceptBackBtn""))",Chrome 83.0.4103.116,,,2020-07-07 16:25:14,2020-07-07 16:25:17,3.575s,PASSED
"verifyTextPresent(""city"", false, STOP_ON_FAILURE)",Chrome 83.0.4103.116,,,2020-07-07 16:25:17,2020-07-07 16:25:21,4.356s,PASSED
,,,,,,,
