Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
deleteAllBot,Chrome 84.0.4147.89,,,2020-07-26 11:12:41,2020-07-26 11:19:07,6m - 26.019s,INCOMPLETE
,,,,,,,
Test Cases/Routerbot/botDeletion_Test,Chrome 84.0.4147.89,"TestCase Agenda: Verify if a user(Admin) can successfully delete a router bot

Step 1: Navigate to bot 
Step 2: Click on kebab menu on top right and select 'Delete' option
Step 3: Click on delete bot button (confirmation)
Step 4: Navigate to router bots page to verify if bot name is present",,2020-07-26 11:12:43,2020-07-26 11:14:08,1m - 25.310s,PASSED
Start listener action : setUp,Chrome 84.0.4147.89,,,2020-07-26 11:12:44,2020-07-26 11:13:03,19.390s,PASSED
"callTestCase(findTestCase(""Generic/successfulLogin_Test""), [:], STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-26 11:13:04,2020-07-26 11:13:32,27.417s,PASSED
"platform.Method.navigateToBot(""Router bots"", ROUTER_BOT)",Chrome 84.0.4147.89,,,2020-07-26 11:13:32,2020-07-26 11:13:39,7.494s,PASSED
"platform.Method.selectFromHamburgerMenu(""Delete"")",Chrome 84.0.4147.89,,,2020-07-26 11:13:39,2020-07-26 11:13:46,7.000s,PASSED
"platform.Method.toClickOnWebElement(findTestObject(""Generic/botDeleteBtn""))",Chrome 84.0.4147.89,,,2020-07-26 11:13:46,2020-07-26 11:13:49,2.474s,PASSED
delay(5),Chrome 84.0.4147.89,,,2020-07-26 11:13:49,2020-07-26 11:13:54,5.031s,PASSED
"platform.Method.toClickOnWebElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Router bots""]))",Chrome 84.0.4147.89,,,2020-07-26 11:13:54,2020-07-26 11:14:05,11.274s,PASSED
"verifyTextNotPresent(ROUTER_BOT, false, STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-26 11:14:05,2020-07-26 11:14:08,2.987s,PASSED
,,,,,,,
Test Cases/Faqbot/botDeletion_Test,Chrome 84.0.4147.89,TestCase Agenda: Successfully able to delete a bot,,2020-07-26 11:14:08,2020-07-26 11:15:12,1m - 4.217s,FAILED
Start listener action : setUp,Chrome 84.0.4147.89,,,2020-07-26 11:14:08,2020-07-26 11:14:24,15.518s,PASSED
"callTestCase(findTestCase(""Generic/successfulLogin_Test""), [:], STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-26 11:14:24,2020-07-26 11:14:51,26.680s,PASSED
"platform.Method.navigateToBot(""Q&A bots"", FAQ_BOT)",Chrome 84.0.4147.89,,,2020-07-26 11:14:51,2020-07-26 11:14:57,5.849s,PASSED
"platform.Method.selectFromHamburgerMenu(""Delete"")",Chrome 84.0.4147.89,,,2020-07-26 11:14:57,2020-07-26 11:15:03,6.705s,PASSED
"platform.Method.toClickOnWebElement(findTestObject(""Generic/botDeleteBtn""))",Chrome 84.0.4147.89,,,2020-07-26 11:15:03,2020-07-26 11:15:06,2.530s,PASSED
"verifyElementPresent(findTestObject(""Button/createBot""), 20, OPTIONAL)",Chrome 84.0.4147.89,,,2020-07-26 11:15:06,2020-07-26 11:15:07,1.296s,PASSED
"verifyTextNotPresent(FAQ_BOT, false, STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-26 11:15:07,2020-07-26 11:15:12,5.047s,FAILED
,,,,,,,
Test Cases/Smartbot/botDeletion_Test,Chrome 84.0.4147.89,TestCase Agenda: Verify successfully deletion of smart bot,,2020-07-26 11:15:12,2020-07-26 11:16:35,1m - 22.572s,ERROR
Start listener action : setUp,Chrome 84.0.4147.89,,,2020-07-26 11:15:12,2020-07-26 11:15:27,14.635s,PASSED
"callTestCase(findTestCase(""Generic/successfulLogin_Test""), [:], STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-26 11:15:28,2020-07-26 11:15:53,25.727s,PASSED
"platform.Method.navigateToBot(""Smart bots"", SMART_BOT)",Chrome 84.0.4147.89,,,2020-07-26 11:15:53,2020-07-26 11:16:01,7.234s,PASSED
"platform.Method.selectFromHamburgerMenu(""Delete"")",Chrome 84.0.4147.89,,,2020-07-26 11:16:01,2020-07-26 11:16:07,6.182s,PASSED
"platform.Method.toClickOnWebElement(findTestObject(""Generic/botDeleteBtn""))",Chrome 84.0.4147.89,,,2020-07-26 11:16:07,2020-07-26 11:16:09,2.453s,PASSED
delay(5),Chrome 84.0.4147.89,,,2020-07-26 11:16:09,2020-07-26 11:16:14,5.007s,PASSED
"platform.Method.toClickOnWebElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Smart bots""]))",Chrome 84.0.4147.89,,,2020-07-26 11:16:14,2020-07-26 11:16:35,20.757s,ERROR
,,,,,,,
Test Cases/Taskbot/botDeletion_Test,Chrome 84.0.4147.89,TestCase Agenda: To successfully delete a task bot,,2020-07-26 11:16:35,2020-07-26 11:17:54,1m - 19.384s,PASSED
Start listener action : setUp,Chrome 84.0.4147.89,,,2020-07-26 11:16:35,2020-07-26 11:16:50,15.194s,PASSED
"callTestCase(findTestCase(""Generic/successfulLogin_Test""), [:], STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-26 11:16:51,2020-07-26 11:17:18,26.870s,PASSED
"platform.Method.navigateToBot(""Task bots"", TASK_BOT)",Chrome 84.0.4147.89,,,2020-07-26 11:17:18,2020-07-26 11:17:24,6.866s,PASSED
"platform.Method.selectFromHamburgerMenu(""Delete"")",Chrome 84.0.4147.89,,,2020-07-26 11:17:24,2020-07-26 11:17:31,6.705s,PASSED
"platform.Method.toClickOnWebElement(findTestObject(""Generic/botDeleteBtn""))",Chrome 84.0.4147.89,,,2020-07-26 11:17:31,2020-07-26 11:17:34,2.470s,PASSED
delay(5),Chrome 84.0.4147.89,,,2020-07-26 11:17:34,2020-07-26 11:17:39,5.007s,PASSED
"platform.Method.toClickOnWebElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Task bots""]))",Chrome 84.0.4147.89,,,2020-07-26 11:17:39,2020-07-26 11:17:50,11.566s,PASSED
"verifyTextNotPresent(TASK_BOT, false, STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-26 11:17:50,2020-07-26 11:17:54,4.163s,PASSED
,,,,,,,
Test Cases/Pipelinebot/verify_pipeline_bot_deletion,Chrome 84.0.4147.89,TestCase Agenda: Verify successful deletion of pipeline bot,,2020-07-26 11:17:54,2020-07-26 11:19:07,1m - 12.903s,PASSED
Start listener action : setUp,Chrome 84.0.4147.89,,,2020-07-26 11:17:54,2020-07-26 11:18:10,15.816s,PASSED
"callTestCase(findTestCase(""Generic/successfulLogin_Test""), [:], STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-26 11:18:11,2020-07-26 11:18:35,24.560s,PASSED
"platform.Method.navigateToBot(""Pipeline bots"", PIPELINE_BOT)",Chrome 84.0.4147.89,,,2020-07-26 11:18:35,2020-07-26 11:18:41,6.354s,PASSED
"platform.Method.selectFromHamburgerMenu(""Delete"")",Chrome 84.0.4147.89,,,2020-07-26 11:18:41,2020-07-26 11:18:46,4.935s,PASSED
"platform.Method.toClickOnWebElement(findTestObject(""Generic/botDeleteBtn""))",Chrome 84.0.4147.89,,,2020-07-26 11:18:46,2020-07-26 11:18:49,2.402s,PASSED
delay(5),Chrome 84.0.4147.89,,,2020-07-26 11:18:49,2020-07-26 11:18:54,5.007s,PASSED
"platform.Method.toClickOnWebElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Pipeline bots""]))",Chrome 84.0.4147.89,,,2020-07-26 11:18:54,2020-07-26 11:19:05,10.841s,PASSED
"verifyTextNotPresent(PIPELINE_BOT, false, STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-26 11:19:05,2020-07-26 11:19:07,2.579s,PASSED
