Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
SMART_SSO,Chrome 87.0.4280.88,,,2020-12-04 18:19:31,2020-12-04 18:28:10,8m - 38.359s,INCOMPLETE
,,,,,,,
Test Cases/Smartbot/botCreation_Test,Chrome 87.0.4280.88,TestCase Agenda: Verify successful creation of smart bot,,2020-12-04 18:20:13,2020-12-04 18:20:39,25.329s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Smart bots""]))",Chrome 87.0.4280.88,,,2020-12-04 18:20:14,2020-12-04 18:20:17,3.090s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/createBot""))",Chrome 87.0.4280.88,,,2020-12-04 18:20:17,2020-12-04 18:20:21,3.649s,PASSED
"sendKeys(findTestObject(""Input/botName""), nameOfTheBot)",Chrome 87.0.4280.88,,,2020-12-04 18:20:21,2020-12-04 18:20:23,2.764s,PASSED
"platform.Method.clickOnElement(findTestObject(""GenericII/smartContinueBtn""))",Chrome 87.0.4280.88,,,2020-12-04 18:20:23,2020-12-04 18:20:26,2.519s,PASSED
"platform.Method.clickOnElement(findTestObject(""Toggle/feedback""))",Chrome 87.0.4280.88,,,2020-12-04 18:20:26,2020-12-04 18:20:28,2.334s,PASSED
"platform.Method.clickOnElement(findTestObject(""GenericII/smartContinueBtn""))",Chrome 87.0.4280.88,,,2020-12-04 18:20:28,2020-12-04 18:20:31,2.353s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/done""))",Chrome 87.0.4280.88,,,2020-12-04 18:20:31,2020-12-04 18:20:33,2.458s,PASSED
"waitForElementPresent(findTestObject(""Button/updateBot""), 30, OPTIONAL)",Chrome 87.0.4280.88,,,2020-12-04 18:20:33,2020-12-04 18:20:39,5.441s,PASSED
,,,,,,,
Test Cases/Smartbot/nlpConceptCreation_Test,Chrome 87.0.4280.88,TestCase Agenda: Verify if user create concept and add module to smart bot,,2020-12-04 18:20:39,2020-12-04 18:21:16,37.426s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/nlp""))",Chrome 87.0.4280.88,,,2020-12-04 18:20:43,2020-12-04 18:20:46,2.795s,PASSED
"testData = findTestData(""testData_Smart"")",Chrome 87.0.4280.88,,,2020-12-04 18:20:46,2020-12-04 18:20:46,0.620s,PASSED
platform.NLP.addCustom_NER(),Chrome 87.0.4280.88,,,2020-12-04 18:20:46,2020-12-04 18:20:57,10.943s,PASSED
"platform.NLP.createConceptType(""Double Match"", false, testData.getValue(""concept_name"", 1), testData.getValue(""file_name"", 1))",Chrome 87.0.4280.88,,,2020-12-04 18:20:57,2020-12-04 18:21:11,13.649s,PASSED
"platform.Method.clickOnElement(findTestObject(""NewRepo/conceptBackBtn""))",Chrome 87.0.4280.88,,,2020-12-04 18:21:11,2020-12-04 18:21:13,2.272s,PASSED
"verifyTextPresent(""city"", false, STOP_ON_FAILURE)",Chrome 87.0.4280.88,,,2020-12-04 18:21:13,2020-12-04 18:21:16,2.742s,PASSED
,,,,,,,
