Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
smartSuiteE2E,Chrome 85.0.4183.83,,,2020-09-01 19:21:45,2020-09-01 19:30:28,8m - 43.168s,INCOMPLETE
,,,,,,,
Test Cases/Smartbot/botCreation_Test,Chrome 85.0.4183.83,TestCase Agenda: Verify successful creation of smart bot,,2020-09-01 19:22:27,2020-09-01 19:22:54,26.919s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Smart bots""]))",Chrome 85.0.4183.83,,,2020-09-01 19:22:28,2020-09-01 19:22:31,3.520s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/createBot""))",Chrome 85.0.4183.83,,,2020-09-01 19:22:31,2020-09-01 19:22:35,3.601s,PASSED
"sendKeys(findTestObject(""Input/botName""), nameOfTheBot)",Chrome 85.0.4183.83,,,2020-09-01 19:22:35,2020-09-01 19:22:38,2.826s,PASSED
"platform.Method.clickOnElement(findTestObject(""GenericII/smartContinueBtn""))",Chrome 85.0.4183.83,,,2020-09-01 19:22:38,2020-09-01 19:22:40,2.314s,PASSED
"platform.Method.clickOnElement(findTestObject(""Toggle/feedback""))",Chrome 85.0.4183.83,,,2020-09-01 19:22:40,2020-09-01 19:22:43,2.334s,PASSED
"platform.Method.clickOnElement(findTestObject(""GenericII/smartContinueBtn""))",Chrome 85.0.4183.83,,,2020-09-01 19:22:43,2020-09-01 19:22:45,2.344s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/done""))",Chrome 85.0.4183.83,,,2020-09-01 19:22:45,2020-09-01 19:22:47,2.442s,PASSED
"waitForElementPresent(findTestObject(""Button/updateBot""), 30, OPTIONAL)",Chrome 85.0.4183.83,,,2020-09-01 19:22:47,2020-09-01 19:22:54,6.690s,PASSED
,,,,,,,
Test Cases/Smartbot/nlpConceptCreation_Test,Chrome 85.0.4183.83,TestCase Agenda: Verify if user create concept and add module to smart bot,,2020-09-01 19:22:54,2020-09-01 19:23:34,40.310s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/nlp""))",Chrome 85.0.4183.83,,,2020-09-01 19:22:59,2020-09-01 19:23:02,2.791s,PASSED
"testData = findTestData(""testData_Smart"")",Chrome 85.0.4183.83,,,2020-09-01 19:23:02,2020-09-01 19:23:02,0.718s,PASSED
platform.NLP.addCustom_NER(),Chrome 85.0.4183.83,,,2020-09-01 19:23:02,2020-09-01 19:23:16,13.809s,PASSED
