Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
generic,Chrome 84.0.4147.89,,,2020-07-23 12:10:32,2020-07-23 12:28:10,17m - 37.312s,INCOMPLETE
,,,,,,,
Test Cases/Generic/forgotPasswordLink_Test,Chrome 84.0.4147.89,TestCase Agenda: Verify if user is routed to a different page to retrieve account giving email to receive password change link,,2020-07-23 12:10:35,2020-07-23 12:11:59,1m - 24.406s,PASSED
Start listener action : setUp,Chrome 84.0.4147.89,,,2020-07-23 12:10:36,2020-07-23 12:11:16,39.554s,PASSED
"platform.Method.toClickOnWebElement(findTestObject(""GenericII/changePasswordLink""))",Chrome 84.0.4147.89,,,2020-07-23 12:11:16,2020-07-23 12:11:19,3.076s,PASSED
"verifyElementText(findTestObject(""GenericII/forgetHeader""), ""Forgot password?"", STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-23 12:11:19,2020-07-23 12:11:22,2.460s,PASSED
"sendKeys(findTestObject(""Input/email""), USERNAME)",Chrome 84.0.4147.89,,,2020-07-23 12:11:22,2020-07-23 12:11:25,3.239s,PASSED
"verifyElementClickable(findTestObject(""GenericII/resetEmailBtn""), STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-23 12:11:25,2020-07-23 12:11:27,2.278s,PASSED
"platform.Method.toClickOnWebElement(findTestObject(""GenericII/resetEmailBtn""))",Chrome 84.0.4147.89,,,2020-07-23 12:11:27,2020-07-23 12:11:30,2.597s,PASSED
"waitForElementPresent(findTestObject(""ICONS/toastMsg""), 20, OPTIONAL)",Chrome 84.0.4147.89,,,2020-07-23 12:11:30,2020-07-23 12:11:53,22.746s,PASSED
"verifyElementPresent(findTestObject(""GenericII/emailSentIcon""), 5, OPTIONAL)",Chrome 84.0.4147.89,,,2020-07-23 12:11:53,2020-07-23 12:11:54,1.366s,PASSED
"verifyElementClickable(findTestObject(""GenericII/continueToSignInBtn""), STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-23 12:11:54,2020-07-23 12:11:57,2.666s,PASSED
"platform.Method.toClickOnWebElement(findTestObject(""GenericII/continueToSignInBtn""))",Chrome 84.0.4147.89,,,2020-07-23 12:11:57,2020-07-23 12:11:59,2.654s,PASSED
,,,,,,,
Test Cases/Generic/botPageAndHeaderAccess_Test,Chrome 84.0.4147.89,TestCase Agenda: To verify if navigation to header options is possible and  navigation back to home page,,2020-07-23 12:11:59,2020-07-23 12:14:28,2m - 28.150s,PASSED
Start listener action : setUp,Chrome 84.0.4147.89,,,2020-07-23 12:12:00,2020-07-23 12:12:41,41.284s,PASSED
"callTestCase(findTestCase(""Generic/successfulLogin_Test""), [:], STOP_ON_FAILURE)",Chrome 84.0.4147.89,,,2020-07-23 12:12:42,2020-07-23 12:13:14,32.006s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/webObjectWithText"", [""textValue"":""Dashboard""]))",Chrome 84.0.4147.89,,,2020-07-23 12:13:14,2020-07-23 12:13:16,2.378s,PASSED
